date,canonical_nav,canonical_alloc,wealth_core_nav,damaged,green,r20,r40,healthy,candidate_nav,candidate_alloc
2006-09-29,0.9452213054903033,1.0,5.572530154545156,0.48,0.24,-0.0020813365338959,-0.0498232694209838,False,0.9452213054903031,1.0
2006-10-02,0.9415727787461808,1.0,5.551020350245157,0.44,0.2,-0.0129098943807118,-0.0506296338568619,False,0.9415727787461807,1.0
2006-10-03,0.9365969614642524,1.0,5.521685535545155,0.48,0.2,-0.0073817131898533,-0.0537076978338628,False,0.9365969614642523,1.0
2006-10-04,0.9554358283135383,1.0,5.632749635545156,0.44,0.28,0.0286174828465977,-0.0301263670822482,True,0.9554358283135382,1.0
2006-10-05,0.964657491169276,1.0,5.687115733770154,0.4,0.4,0.0375822420482707,-0.0177449527299199,True,0.964657491169276,1.0
2006-10-06,0.9600561667610492,1.0,5.659988733070155,0.36,0.4,0.0384128723544641,-0.0167528174094467,True,0.9600561667610492,1.0
2006-10-09,0.9672901284382638,1.0,5.702636385370155,0.4,0.52,0.0508282659429777,0.0031019535586604,True,0.9672901284382638,1.0
2006-10-10,0.978744462749032,1.0,5.770165146070156,0.4,0.52,0.0493745877855889,0.0188091166062165,True,0.9787444627490319,1.0
2006-10-11,0.9712273030721568,1.0,5.725847906570156,0.4,0.44,0.0355802243876013,0.0028016408852789,True,0.9712273030721567,1.0
2006-10-12,0.9816279119002056,1.0,5.787164453270155,0.4,0.44,0.0630807413018863,0.0068557211189177,True,0.9816279119002055,1.0
2006-10-13,0.9855257688312272,1.0,5.810144177870155,0.36,0.44,0.0635337512723412,0.0220368449811709,True,0.9855257688312271,1.0
2006-10-16,0.996385279738178,1.0,5.874166171070156,0.36,0.56,0.0686814214763109,0.0336441362051718,True,0.9963852797381778,1.0
2006-10-17,0.9892021969155136,1.0,5.831818473870155,0.36,0.48,0.063972757432436,0.0324717441285469,True,0.9892021969155134,1.0
2006-10-18,0.981097066274796,1.0,5.784034865270157,0.4,0.52,0.05526325412353,0.0189240508382735,True,0.9810970662747959,1.0
2006-10-19,0.9997926763617752,1.0,5.894254398370155,0.36,0.52,0.074346379852737,0.0514897134976102,True,0.999792676361775,1.0
2006-10-20,0.9948795067198384,1.0,5.865288921370155,0.36,0.52,0.0758050470221995,0.0471155528102877,True,0.9948795067198383,1.0
2006-10-23,0.9929347986594608,1.0,5.853823940370155,0.4,0.52,0.0660445442198405,0.0452519130002804,True,0.9929347986594607,1.0
2006-10-24,0.998986490574602,1.0,5.889501548870155,0.4,0.52,0.0650076327157553,0.0510405545051881,True,0.9989864905746018,1.0
2006-10-25,0.9956645920418644,1.0,5.8699173735701535,0.4,0.52,0.0445210096936925,0.0445747946263501,True,0.9956645920418642,1.0
2006-10-26,0.9903829144875754,1.0,5.838779366770155,0.44,0.44,0.0445037428767081,0.0535789730329172,True,0.9903829144875752,1.0
2006-10-27,0.9838582605277926,1.0,5.800313421570156,0.48,0.44,0.0408760941094614,0.0387096806675326,True,0.9838582605277923,1.0
2006-10-30,0.9840392314924342,1.0,5.801380331670155,0.44,0.44,0.0451016147714071,0.0316094633075967,True,0.984039231492434,1.0
2006-10-31,0.9869613920511452,1.0,5.818607861070155,0.44,0.44,0.0537738564816123,0.0459952001060994,True,0.986961392051145,1.0
2006-11-01,0.9878290274798448,1.0,5.823722985498155,0.5,0.4166666666666667,0.0339041076400543,0.0634918407054705,True,0.9878290274798447,1.0
2006-11-02,0.9848528862817704,1.0,5.806177214498156,0.4583333333333333,0.375,0.0209353011792978,0.0593043387838425,True,0.9848528862817703,1.0
2006-11-03,0.9873995484840468,1.0,5.821191002098155,0.4166666666666667,0.3333333333333333,0.0284810229543617,0.0679879332080963,True,0.9873995484840468,1.0
2006-11-06,0.9915147080688494,1.0,5.84545182942386,0.2272727272727272,0.5,0.0250437577293356,0.0771449544503917,True,0.9915147080688493,1.0
2006-11-07,0.988301088312491,1.0,5.826506009123861,0.3181818181818182,0.4545454545454545,0.0097641682044535,0.0596208577702066,True,0.9883010883124909,1.0
2006-11-08,0.990572208198019,1.0,5.839895343423861,0.2272727272727272,0.5,0.0199179996944802,0.0562069109805636,True,0.9905722081980189,1.0
2006-11-09,0.9905350652302396,1.0,5.839676367923862,0.3181818181818182,0.3181818181818182,0.0090738590682408,0.0727269861266206,True,0.9905350652302395,1.0
2006-11-10,0.9927539887747042,1.0,5.852757979912861,0.2857142857142857,0.3809523809523809,0.0073343794470737,0.0713341113589423,True,0.9927539887747042,1.0
2006-11-13,1.0020961173391116,1.0,5.907834280912862,0.2857142857142857,0.4761904761904761,0.005731555570988,0.0748066284311848,True,1.0020961173391116,1.0
2006-11-14,1.008281866777373,1.0,5.94430222241286,0.2857142857142857,0.5238095238095238,0.0192879372097565,0.0844945971706843,True,1.008281866777373,1.0
2006-11-15,1.0155544592409935,1.0,5.987177621612862,0.2857142857142857,0.5714285714285714,0.0351212883522644,0.0923254591591513,True,1.0155544592409935,1.0
2006-11-16,1.017258725674793,1.0,5.997225084612862,0.1904761904761904,0.5714285714285714,0.0174696711888071,0.0931148578516498,True,1.017258725674793,1.0
2006-11-17,1.0174451206709063,1.0,5.998323971963862,0.3,0.65,0.0226817557288601,0.100206194310632,True,1.0174451206709063,1.0
2006-11-20,1.014227945527736,1.0,5.979357190963861,0.35,0.65,0.0214446576925522,0.0889055045556479,True,1.014227945527736,1.0
2006-11-21,1.0212122518195803,1.0,6.020533005763861,0.25,0.65,0.0222483101169814,0.0887022528053678,True,1.0212122518195803,1.0
2006-11-22,1.0216338413260964,1.0,6.023018476863861,0.3,0.65,0.0260823268114571,0.0717645480299566,True,1.0216338413260966,1.0
2006-11-24,1.0221492028430774,1.0,6.02605677866386,0.25,0.55,0.0320747540075831,0.0780059434894784,True,1.0221492028430776,1.0
2006-11-27,1.007528005707651,1.0,5.939857852063862,0.4,0.35,0.0240580845122557,0.0659175791483337,True,1.0075280057076512,1.0
2006-11-28,1.007473069640879,1.0,5.939533977763862,0.25,0.5,0.02381392672008,0.0699895880406107,True,1.0074730696408791,1.0
2006-11-29,1.024529066302006,1.0,6.04008720816386,0.3,0.55,0.038063975504438,0.0938846787419458,True,1.0245290663020061,1.0
2006-11-30,1.0240662957657638,1.0,6.037358955263861,0.3,0.55,0.0366837451399539,0.0718315824238735,True,1.024066295765764,1.0
2006-12-01,1.0230654160523411,1.0,6.031458292263859,0.2,0.6,0.0388002414399566,0.0605478373596293,True,1.0230654160523414,1.0
2006-12-04,1.0271882922287687,1.0,6.055764612575462,0.238095238095238,0.7142857142857143,0.0402964978116606,0.0699252062451767,True,1.027188292228769,1.0
2006-12-05,1.0353326498248192,1.0,6.103779482775461,0.238095238095238,0.7142857142857143,0.0441929316825902,0.0703434464863337,True,1.0353326498248194,1.0
2006-12-06,1.0346327714518004,1.0,6.0996533661554615,0.1904761904761904,0.6666666666666666,0.0468801296358183,0.0571020433114826,True,1.0346327714518007,1.0
2006-12-07,1.0272682357730107,1.0,6.056235917875462,0.2272727272727272,0.6363636363636364,0.0370452827883662,0.0577011504141073,True,1.027268235773011,1.0
2006-12-08,1.024676466408836,1.0,6.04095620205484,0.217391304347826,0.6086956521739131,0.0344676350964527,0.0438542486279742,True,1.0246764664088361,1.0
2006-12-11,1.02369934859082,1.0,6.035195626754842,0.1739130434782608,0.6521739130434783,0.0311712268759654,0.0387342279287783,True,1.0236993485908201,1.0
2006-12-12,1.0158902469594044,1.0,5.989157250272841,0.2727272727272727,0.6363636363636364,0.0137652759866198,0.0195757280018751,True,1.0158902469594047,1.0
2006-12-13,1.0157954932298474,1.0,5.988598631870838,0.3478260869565217,0.6086956521739131,0.0074519107206492,0.0268835799164783,True,1.0157954932298476,1.0
2006-12-14,1.0248443268841445,1.0,6.04194581957084,0.3043478260869565,0.6956521739130435,0.0091475819525168,0.0445901451682615,True,1.0248443268841447,1.0
2006-12-15,1.0272861594459035,1.0,6.056341586470841,0.2608695652173913,0.6086956521739131,0.009857309176148,0.0274991843150689,True,1.0272861594459037,1.0
2006-12-18,1.0137785831366537,1.0,5.976707985470839,0.3478260869565217,0.4347826086956521,-0.0036036710577914,0.0189963470844087,False,1.013778583136654,1.0
2006-12-19,1.0253024336923222,1.0,6.04464657757084,0.3043478260869565,0.4782608695652174,0.0109191313584084,0.0325979460852419,True,1.0253024336923224,1.0
2006-12-20,1.0246861372307974,1.0,6.041013216160091,0.3333333333333333,0.5833333333333334,0.0034017271189483,0.0257257199158054,True,1.0246861372307976,1.0
2006-12-21,1.012812977363048,1.0,5.971015279160089,0.4583333333333333,0.4166666666666667,-0.0086340757385239,0.0172230542878062,False,1.0128129773630483,1.0
2006-12-22,1.0155136312696107,1.0,5.98693692126009,0.5,0.375,-0.0064917837386265,0.0253747479024697,False,1.015513631269611,1.0
2006-12-26,1.0251035609672874,1.0,6.04347412806009,0.5,0.4166666666666667,0.0174442349592971,0.0419219943504554,True,1.0251035609672876,1.0
2006-12-27,1.0339535045630484,1.0,6.0956487640600905,0.3333333333333333,0.5833333333333334,0.0262840126650818,0.0507238649366776,True,1.0339535045630486,1.0
2006-12-28,1.0333661657448667,1.0,6.092186121760091,0.3333333333333333,0.5,0.0086255234073131,0.0470178206234401,True,1.033366165744867,1.0
2006-12-29,1.0246321692236686,1.0,6.040695049033135,0.4166666666666667,0.4583333333333333,0.0005525750239456,0.0372565906852488,True,1.0246321692236688,1.0
2007-01-03,1.0353006368845792,1.0,6.103590751233137,0.4166666666666667,0.5,0.0119593729201106,0.051223640916838,True,1.0353006368845794,1.0
2007-01-04,1.033069627309588,1.0,6.090437886333135,0.3333333333333333,0.375,0.0057256640533336,0.0462528860739896,True,1.0330696273095883,1.0
2007-01-05,1.0109808206891284,1.0,5.960213842233136,0.5833333333333334,0.1666666666666666,-0.0235207777324621,0.0196327018266759,False,1.0109808206891286,1.0
2007-01-08,1.0286884186566474,1.0,6.064608572933135,0.5416666666666666,0.2083333333333333,-0.0057453745514089,0.0408654111806328,False,1.0286884186566476,1.0
2007-01-09,1.01933700493973,1.0,6.009477531533134,0.5833333333333334,0.25,-0.0077207009397233,0.0290385662990064,False,1.0193370049397301,1.0
2007-01-10,1.0104860345596165,1.0,5.957296842149936,0.5416666666666666,0.2916666666666667,-0.013848694992433,0.0201416083384584,False,1.0104860345596167,1.0
2007-01-11,1.0151170330908683,1.0,5.984598785949934,0.3333333333333333,0.3333333333333333,-0.0083836289548934,0.0225262699208752,False,1.0151170330908685,1.0
2007-01-12,1.0331864125256671,1.0,6.091126390849935,0.375,0.375,0.0170256241931947,0.0310252625956783,True,1.0331864125256673,1.0
2007-01-16,1.0380808720435255,1.0,6.119981562749936,0.4583333333333333,0.4583333333333333,0.0219388439525547,0.0295542409796527,True,1.0380808720435257,1.0
2007-01-17,1.0422339907398164,1.0,6.144466177131835,0.4,0.36,0.0169681027639994,0.0262709018271287,True,1.0422339907398166,1.0
2007-01-18,1.0309050381135956,1.0,6.077676601227934,0.48,0.28,0.0035227561808524,0.013414790253827,True,1.0309050381135958,1.0
2007-01-19,1.0406432846902862,1.0,6.135088206727935,0.44,0.4,0.0264995749570018,0.0228004081478938,True,1.0406432846902864,1.0
2007-01-22,1.038917578107187,1.0,6.124914343827935,0.4,0.44,0.013279149612309,0.0243432777496623,True,1.0389175781071873,1.0
2007-01-23,1.0517917258051463,1.0,6.200813581227934,0.4,0.48,0.0264525766373706,0.0299442882036322,True,1.0517917258051466,1.0
2007-01-24,1.064182710620879,1.0,6.273864343127936,0.36,0.6,0.0507198608291699,0.0416478659707995,True,1.0641827106208792,1.0
2007-01-25,1.0473917138236195,1.0,6.174873413242936,0.3333333333333333,0.5416666666666666,0.0313910927164555,0.0246955247925944,True,1.0473917138236197,1.0
2007-01-26,1.0541106965822629,1.0,6.214485019342935,0.3333333333333333,0.5416666666666666,0.0282967855341407,0.0462346362688883,True,1.054110696582263,1.0
2007-01-29,1.05935553148376,1.0,6.245405821142935,0.4166666666666667,0.5,0.0245678619092706,0.0514976165679295,True,1.0593555314837602,1.0
2007-01-30,1.0657464575290545,1.0,6.283083376542935,0.4583333333333333,0.5,0.0313347706336477,0.0402305728385243,True,1.0657464575290547,1.0
2007-01-31,1.0662502552652224,1.0,6.286053504342935,0.4166666666666667,0.5,0.0406175867707594,0.0411926060586875,True,1.0662502552652227,1.0
2007-02-01,1.078349863064957,1.0,6.357386459842934,0.25,0.5833333333333334,0.0415813770866799,0.054038037201902,True,1.0783498630649573,1.0
2007-02-02,1.0801807287445466,1.0,6.368180285742936,0.2916666666666667,0.5833333333333334,0.0456030263493945,0.0515897980114199,True,1.0801807287445468,1.0
2007-02-05,1.085883240887599,1.0,6.401799313042935,0.2083333333333333,0.5833333333333334,0.0740888636714329,0.0488254582441043,True,1.0858832408875991,1.0
2007-02-06,1.0892894818964125,1.0,6.421880727442937,0.2083333333333333,0.6666666666666666,0.0589109998136296,0.0528271595030933,True,1.0892894818964127,1.0
2007-02-07,1.101371467338225,1.0,6.493109790742935,0.2083333333333333,0.7083333333333334,0.080478254003292,0.0721362045322582,True,1.1013714673382253,1.0
2007-02-08,1.1053088145790269,1.0,6.5163223295429376,0.2083333333333333,0.625,0.0938387832947491,0.0786905436140061,True,1.105308814579027,1.0
2007-02-09,1.0925918043530392,1.0,6.441349492442936,0.25,0.5833333333333334,0.0763210238195613,0.067297547719507,True,1.0925918043530394,1.0
2007-02-12,1.0845401677243662,1.0,6.393881256542936,0.3333333333333333,0.5416666666666666,0.0497042494714603,0.067576119536961,True,1.0845401677243665,1.0
2007-02-13,1.0972058275478425,1.0,6.468551358542935,0.3333333333333333,0.5833333333333334,0.0569560205727766,0.0801444137728362,True,1.0972058275478427,1.0
2007-02-14,1.1010492256254127,1.0,6.491210022242936,0.25,0.6666666666666666,0.0564318909267651,0.0743575358151766,True,1.101049225625413,1.0
2007-02-15,1.1044838408356454,1.0,6.511458716085436,0.1739130434782608,0.6086956521739131,0.0713730169140391,0.0751472028313713,True,1.1044838408356457,1.0
2007-02-16,1.1107011820026889,1.0,6.548112905885434,0.1304347826086956,0.6521739130434783,0.0673217214227763,0.0956052933828555,True,1.110701182002689,1.0
2007-02-20,1.11383027571851,1.0,6.566560404885434,0.1304347826086956,0.6521739130434783,0.0721064877425663,0.0863431501936271,True,1.1138302757185101,1.0
2007-02-21,1.1151530245879315,1.0,6.574358639985435,0.1304347826086956,0.5217391304347826,0.0602412979948878,0.088287412184203,True,1.1151530245879318,1.0
2007-02-22,1.117367386671041,1.0,6.587413359985434,0.2608695652173913,0.5652173913043478,0.0499770157129622,0.1032317038237506,True,1.1173673866710412,1.0
2007-02-23,1.1143085799605277,1.0,6.569380236385435,0.3043478260869565,0.5652173913043478,0.063889054356389,0.0972856943017124,True,1.114308579960528,1.0
2007-02-26,1.1138550201977375,1.0,6.566706285385436,0.2608695652173913,0.5652173913043478,0.0566774664266134,0.0865780420728465,True,1.1138550201977377,1.0
2007-02-27,1.0761348393643704,1.0,6.344327839292536,0.3333333333333333,0.4583333333333333,0.0158391657776209,0.0407961621244741,True,1.0761348393643706,1.0
2007-02-28,1.094357909020776,1.0,6.451761521308434,0.1739130434782608,0.5217391304347826,0.026846396053765,0.0590223923500976,True,1.0943579090207762,1.0
2007-03-01,1.0969632163368153,1.0,6.467121049808435,0.2608695652173913,0.4347826086956521,0.0288046459261606,0.0705922079022269,True,1.0969632163368155,1.0
2007-03-02,1.0797559325703494,1.0,6.365675909808435,0.4782608695652174,0.217391304347826,0.0013039084563857,0.042939503852277,True,1.0797559325703496,1.0
2007-03-05,1.0665333957742809,1.0,6.287722752608435,0.5652173913043478,0.217391304347826,-0.0126343051742158,0.0323925586234126,False,1.066533395774281,1.0
2007-03-06,1.086276129502911,1.0,6.404115578708434,0.391304347826087,0.2608695652173913,0.000361814788661,0.0744774849066454,True,1.0862761295029113,1.0
2007-03-07,1.0889268724257708,1.0,6.419742971768434,0.4782608695652174,0.3043478260869565,-0.0003328862315002,0.0585585029214075,False,1.088926872425771,1.0
2007-03-08,1.092628753540219,1.0,6.441567325513935,0.5238095238095238,0.3333333333333333,-0.0079380245968553,0.0719013910466466,False,1.0926287535402193,1.0
2007-03-09,1.0976266079036712,1.0,6.471032059313936,0.4761904761904761,0.3809523809523809,-0.0069502808391889,0.0862362965580538,False,1.0976266079036714,1.0
2007-03-12,1.104127561150548,1.0,6.509358277513934,0.4761904761904761,0.3809523809523809,0.0105581579063187,0.0876849911469388,True,1.1041275611505483,1.0
2007-03-13,1.0920091108710246,1.0,6.437914236613935,0.4761904761904761,0.2857142857142857,0.00688673722646,0.0569332868030687,True,1.0920091108710248,1.0
2007-03-14,1.100607993597099,1.0,6.488608749113936,0.3809523809523809,0.2857142857142857,0.0031007546294754,0.0602333818467195,True,1.1006079935970992,1.0
2007-03-15,1.097907852592235,1.0,6.472690130813936,0.4761904761904761,0.3809523809523809,-0.0028530722878383,0.0534178143747732,False,1.0979078525922352,1.0
2007-03-16,1.0948902176670725,1.0,6.454899734513935,0.5238095238095238,0.2857142857142857,-0.0086860692876361,0.0620669966562199,False,1.0948902176670727,1.0
2007-03-19,1.110301710780376,1.0,6.545757832613937,0.4761904761904761,0.3333333333333333,-0.0003596567904899,0.0669378519180292,False,1.1103017107803763,1.0
2007-03-20,1.1186818294897838,1.0,6.595162626957436,0.3181818181818182,0.3181818181818182,0.0043557388203911,0.07677630359082,True,1.118681829489784,1.0
2007-03-21,1.134389318041228,1.0,6.687765759257436,0.3181818181818182,0.4090909090909091,0.0172499137151198,0.0785303689025065,True,1.1343893180412281,1.0
2007-03-22,1.13262136825814,1.0,6.677342852557434,0.3636363636363636,0.4090909090909091,0.0136517154241857,0.0643110031334111,True,1.1326213682581403,1.0
2007-03-23,1.1360148029403023,1.0,6.697348767557436,0.3181818181818182,0.4090909090909091,0.0194795439702561,0.0846131279701984,True,1.1360148029403025,1.0
2007-03-26,1.1265554837162304,1.0,6.641581571757435,0.2272727272727272,0.4090909090909091,0.011402259080574,0.0687259766634142,True,1.1265554837162306,1.0
2007-03-27,1.11860047759462,1.0,6.594683018757437,0.3636363636363636,0.2272727272727272,0.0394612614301499,0.0559254606693568,True,1.1186004775946201,1.0
2007-03-28,1.112428262363084,1.0,6.558294867857436,0.2727272727272727,0.3636363636363636,0.0165122883412771,0.0438019798276061,True,1.1124282623630841,1.0
2007-03-29,1.116856766486163,1.0,6.584403010598235,0.238095238095238,0.2857142857142857,0.0181351114176646,0.0474621328070425,True,1.1168567664861633,1.0
2007-03-30,1.116612987459761,1.0,6.582965817035436,0.1818181818181818,0.4090909090909091,0.0341346167014557,0.0354830335732139,True,1.1166129874597612,1.0
2007-04-02,1.122095547820697,1.0,6.615288123735435,0.1818181818181818,0.5454545454545454,0.0520960264972101,0.0388035242258646,True,1.1220955478206973,1.0
2007-04-03,1.1303393493180325,1.0,6.6638892631354345,0.0909090909090909,0.6363636363636364,0.0405635534265904,0.040940044708762,True,1.1303393493180327,1.0
2007-04-04,1.14512164972859,1.0,6.751037970335436,0.0909090909090909,0.6363636363636364,0.0516056483918296,0.0512555833505121,True,1.1451216497285903,1.0
2007-04-05,1.1488540502335085,1.0,6.773042250435437,0.0909090909090909,0.7272727272727273,0.0514587379392259,0.0431122326148858,True,1.1488540502335087,1.0
2007-04-09,1.1554803007788634,1.0,6.812107155935435,0.1363636363636363,0.7727272727272727,0.0527079905485217,0.0453913743725511,True,1.1554803007788637,1.0
2007-04-10,1.160292637778222,1.0,6.840478176443536,0.1304347826086956,0.6956521739130435,0.0508682860603064,0.0619635193632734,True,1.1602926377782221,1.0
2007-04-11,1.1614587464208588,1.0,6.847352942740935,0.125,0.6666666666666666,0.0635980367365607,0.070922756930144,True,1.161458746420859,1.0
2007-04-12,1.170770375772045,1.0,6.902249436340935,0.125,0.75,0.0637487484945804,0.0670471723510737,True,1.1707703757720451,1.0
2007-04-13,1.1804550308212505,1.0,6.959345094240936,0.125,0.75,0.075185889265767,0.0721183062008279,True,1.1804550308212507,1.0
2007-04-16,1.18863285977357,1.0,7.007557294040932,0.0416666666666666,0.8333333333333334,0.0856183027246686,0.0761885469272762,True,1.1886328597735702,1.0
2007-04-17,1.1844331456052808,1.0,6.982797977140936,0.0416666666666666,0.875,0.0667669283989496,0.0663832584292809,True,1.184433145605281,1.0
2007-04-18,1.1820110255948395,1.0,6.968518425127336,0.0416666666666666,0.7916666666666666,0.0566105522013702,0.0612128718016287,True,1.1820110255948397,1.0
2007-04-19,1.1774288486120568,1.0,6.941504307627334,0.0416666666666666,0.75,0.0379407050880429,0.0558450926922224,True,1.177428848612057,1.0
2007-04-20,1.1864527968824885,1.0,6.994704784127336,0.0416666666666666,0.6666666666666666,0.0475281767879196,0.0618287333562443,True,1.1864527968824887,1.0
2007-04-23,1.18752252397208,1.0,7.001011335227336,0.0,0.75,0.0453407129013303,0.0657034732821906,True,1.1875225239720801,1.0
2007-04-24,1.178053423418486,1.0,6.945186473827336,0.125,0.625,0.0457127415796481,0.0576362291829968,True,1.1780534234184863,1.0
