decision_date,ticker,outcome,planned_shares,close_price,close_nav,cash_before_decision,required_reserve,uncommitted_cash_after_reserve,intended_capital,funding_fraction,q0_reason,buffer_basis_points
2006-07-05,WEBX1,PLAN,111,35.75,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-07-05,JLL,PLAN,46,86.25,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-07-05,AGP,PLAN,130,30.67,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-07-05,ATI,PLAN,58,68.61,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-07-05,TEX,PLAN,40,98.96,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-07-05,WCC,PLAN,60,66.6,100000.0,100000.0,50.0,99950.0,4000.0,1.0,,5
2006-09-07,CMCSK,PLAN,101,34.86,88313.27174698001,10600.901746980015,44.15663587349,10556.745111106524,3532.5308698792005,1.0,,5
2006-09-11,HCR1,PLAN,65,52.21,86078.59694808102,7072.476948081014,43.03929847404051,7029.4376496069735,3443.143877923241,1.0,,5
2006-09-15,CXW,PLAN,80,43.47,87240.796359581,6458.086359581013,43.6203981797905,6414.465961401223,3489.63185438324,1.0,,5
2006-10-03,CMCSA,PLAN,94,37.07,87203.226659581,9694.126659581016,43.6016133297905,9650.525046251225,3488.1290663832406,1.0,,5
2006-10-16,EPC,PLAN,49,76.62,94707.37963026502,6226.949630265017,47.35368981513251,6179.595940449884,3788.2951852106007,1.0,,5
2006-10-17,UST1,PLAN,43,55.79,94057.78603026501,2479.6060302650167,47.0288930151325,2432.5771372498843,3762.3114412106006,0.6465645322725204,,5
2006-11-01,ACAS,Q0_SKIP,0,42.74,93489.20706026502,89.43706026501714,46.74460353013251,42.69245673488463,3739.5682824106007,0.011416413208896995,CASH_SCARCITY,5
2006-11-01,BLS,Q0_SKIP,0,44.2,93489.20706026502,89.43706026501714,46.74460353013251,42.69245673488463,3739.5682824106007,0.011416413208896995,CASH_SCARCITY,5
2006-11-01,T,PLAN,1,33.76,93489.20706026502,89.43706026501714,46.74460353013251,42.69245673488463,3739.5682824106007,0.011416413208896995,,5
2006-12-15,MA,PLAN,41,96.19,100331.15817026501,4259.038170265017,50.16557908513251,4208.872591179884,4013.2463268106007,1.0,,5
2007-01-29,TSG1,PLAN,129,32.3,104534.630790265,21095.316070265013,52.2673153951325,21043.04875486988,4181.3852316106,1.0,,5
2007-01-30,CF,PLAN,136,30.77,104983.40660426501,16920.575500265015,52.49170330213251,16868.08379696288,4199.336264170601,1.0,,5
2007-01-31,MTCH,PLAN,109,38.4,104866.527004265,12741.509420265014,52.4332635021325,12689.076156762882,4194.6610801706,1.0,,5
2007-02-01,HAS,PLAN,146,28.68,105459.40435626503,8556.088180265015,52.72970217813252,8503.358478086882,4218.376174250601,1.0,,5
2007-02-02,TRA,PLAN,287,14.67,105425.46072426501,4358.775060265015,52.712730362132504,4306.062329902882,4217.0184289706,1.0,,5
2007-02-05,UIS,PLAN,11,8.849999999999998,105104.12313026501,155.7662502650146,52.552061565132504,103.2141886998821,4204.164925210601,0.02455046139625737,,5
2007-03-29,MIR2,PLAN,102,40.94,105455.53596100102,6794.155961001015,52.72776798050051,6741.428193020515,4218.221438440041,1.0,,5
2007-05-14,GEN1,PLAN,179,25.46,114599.220041001,10417.305041001016,57.2996100205005,10360.005430980516,4583.96880164004,1.0,,5
2007-06-05,TRW,PLAN,119,40.04,119242.232531001,10036.052531001018,59.621116265500504,9976.431414735518,4769.689301240041,1.0,,5
2007-06-21,NRG,PLAN,111,43.51,121230.949771001,8786.82977100102,60.615474885500504,8726.214296115519,4849.23799084004,1.0,,5
2007-07-13,GLBL1,PLAN,135,28.68,127802.07461100101,3967.63961100102,63.9010373055005,3903.7385736955193,5112.0829844400405,0.7636297348023432,,5
2007-08-23,TBSIQ,PLAN,118,38.17,112715.01510100102,9133.62510100102,56.35750755050051,9077.267593450519,4508.600604040041,1.0,,5
2007-08-28,DRYS,PLAN,71,61.3,109589.58930100102,4633.32930100102,54.79479465050051,4578.53450635052,4383.583572040041,1.0,,5
2007-09-11,GRMN,Q0_SKIP,0,106.88,114003.93160100101,109.66660100102087,57.00196580050051,52.66463520052036,4560.15726404004,0.011548863811302526,CASH_SCARCITY,5
2007-09-11,OII,Q0_SKIP,0,72.29,114003.93160100101,109.66660100102087,57.00196580050051,52.66463520052036,4560.15726404004,0.011548863811302526,CASH_SCARCITY,5
2007-09-11,CROX,Q0_SKIP,0,57.71,114003.93160100101,109.66660100102087,57.00196580050051,52.66463520052036,4560.15726404004,0.011548863811302526,CASH_SCARCITY,5
2007-09-11,SYNA,PLAN,1,41.15,114003.93160100101,109.66660100102087,57.00196580050051,52.66463520052036,4560.15726404004,0.011548863811302526,,5
2007-10-29,EDO,PLAN,89,57.65,129138.17053748702,9758.340537487044,64.5690852687435,9693.7714522183,5165.526821499481,1.0,,5
2007-11-29,MTL,PLAN,57,82.76999999999998,119842.55261748702,34614.02261748705,59.92127630874351,34554.101341178306,4793.7021046994805,1.0,,5
2007-12-04,TELFY,PLAN,46,103.11,120519.21952222806,29562.139522228048,60.25960976111403,29501.879912466935,4820.768780889122,1.0,,5
2007-12-10,IHS2,PLAN,71,69.05,123739.51113055005,24873.171130550047,61.86975556527503,24811.30137498477,4949.580445222002,1.0,,5
2007-12-11,BIDU,PLAN,12,378.38,121039.37243055005,19919.52243055005,60.51968621527503,19859.002744334775,4841.574897222002,1.0,,5
2007-12-12,SIGM,PLAN,74,65.98,122194.97691055006,19886.396910550047,61.097488455275034,19825.299422094773,4887.799076422002,1.0,,5
2007-12-13,BMRN,PLAN,165,29.76,123366.15813055006,14988.498130550048,61.68307906527503,14926.815051484773,4934.646325222003,1.0,,5
2007-12-14,KUST,PLAN,800,6.1,122211.10773055008,9082.197730550048,61.10555386527504,9021.092176684773,4888.4443092220035,1.0,,5
2008-01-14,CVD,PLAN,49,95.66,118661.93764955102,28103.097649551048,59.33096882477551,28043.766680726272,4746.477505982041,1.0,,5
2008-01-25,CNX,PLAN,59,73.01,108599.42271955105,43930.21271955105,54.29971135977552,43875.91300819127,4343.976908782042,1.0,,5
2008-02-05,PRGO,PLAN,130,33.48,109130.82643566607,39604.14008366605,54.56541321783303,39549.574670448215,4365.2330574266425,1.0,,5
2008-02-06,MEE,PLAN,114,38.26,109790.11893566605,35217.16893566605,54.89505946783302,35162.27387619822,4391.604757426642,1.0,,5
2008-02-07,MOS,PLAN,47,93.75,110517.64359566604,34836.403595666045,55.25882179783302,34781.14477386821,4420.705743826642,1.0,,5
2008-02-08,INCY,PLAN,372,11.98,111778.06778566602,30356.117785666043,55.88903389283301,30300.22875177321,4471.122711426641,1.0,,5
2008-02-11,AUXL,PLAN,135,33.47,113119.35238566606,25906.272385666045,56.55967619283303,25849.712709473213,4524.774095426643,1.0,,5
2008-02-12,GOLD1,PLAN,97,46.39,113703.82318566604,21322.493185666048,56.85191159283302,21265.641274073216,4548.152927426642,1.0,,5
2008-02-20,FRFHF,PLAN,15,307.0,116734.59000566606,16764.76000566605,58.36729500283303,16706.392710663215,4669.383600226643,1.0,,5
2008-02-21,CMO,PLAN,255,18.11,115841.67505566606,12305.435055666047,57.92083752783303,12247.514218138214,4633.667002226643,1.0,,5
2008-02-22,GLDN1,PLAN,44,105.06,116523.66995566603,7705.7399556660475,58.26183497783302,7647.478120688214,4660.9467982266415,1.0,,5
2008-02-25,KGC,PLAN,126,23.87,118652.21687566607,3078.036875666048,59.326108437833035,3018.710767228215,4746.088675026643,0.6360417965033637,,5
2008-02-26,PHRM,Q0_SKIP,0,71.11,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,GG,Q0_SKIP,0,42.27,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,FCL1,Q0_SKIP,0,57.81,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,BVN,Q0_SKIP,0,72.54,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,WLTGQ,Q0_SKIP,0,52.57,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,ANRZQ,Q0_SKIP,0,41.5,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,MON2,Q0_SKIP,0,120.76,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,CPHD,Q0_SKIP,0,31.82,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,HES,Q0_SKIP,0,98.54,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,SID,Q0_SKIP,0,37.47,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,TRA,Q0_SKIP,0,50.38,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,NVT1,Q0_SKIP,0,74.72,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,PBR,Q0_SKIP,0,121.75,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,RESP1,Q0_SKIP,0,65.73,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,ADM,Q0_SKIP,0,45.92,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AEM,Q0_SKIP,0,67.39,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,ACIIQ,Q0_SKIP,0,54.45,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,OTEX,Q0_SKIP,0,33.07,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,CSIQ,Q0_SKIP,0,19.32,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,ATVI,Q0_SKIP,0,27.25,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,MFA,Q0_SKIP,0,10.1,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AUY,Q0_SKIP,0,17.57,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,BTUUQ,Q0_SKIP,0,59.12,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,EOG,Q0_SKIP,0,108.23,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,POT,Q0_SKIP,0,161.53,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,SWN,Q0_SKIP,0,68.13,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,WTI,Q0_SKIP,0,36.55,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,NLY,Q0_SKIP,0,20.87,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,CMEDQ,Q0_SKIP,0,55.57,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,SYT1,Q0_SKIP,0,56.89,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,WLL2,Q0_SKIP,0,60.85,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,RRC,Q0_SKIP,0,65.16,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,VAR,Q0_SKIP,0,53.69,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,PAAS,Q0_SKIP,0,39.19,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,SGY,Q0_SKIP,0,49.72,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,ILMN,Q0_SKIP,0,74.45,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,BEAS,Q0_SKIP,0,18.82,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,MBT,Q0_SKIP,0,87.03,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,VEON,Q0_SKIP,0,37.7,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,PPDI,Q0_SKIP,0,46.65,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,KWKAQ,Q0_SKIP,0,34.73,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,FSLR,Q0_SKIP,0,220.69,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AIZ,Q0_SKIP,0,64.52,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AGP,Q0_SKIP,0,37.91,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,IMCL,Q0_SKIP,0,45.58,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,WDR,Q0_SKIP,0,33.92,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AGU,Q0_SKIP,0,74.06999999999998,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,PRXL,Q0_SKIP,0,58.07,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,AGCO,Q0_SKIP,0,66.7,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,CMP,Q0_SKIP,0,57.94,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,SOHU,Q0_SKIP,0,45.58,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,WPM,Q0_SKIP,0,16.97,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,UAPH,Q0_SKIP,0,38.62,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,DE,Q0_SKIP,0,87.45999999999998,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,CASH_SCARCITY,5
2008-02-26,CDE,PLAN,1,4.84,119203.97673566604,64.88673566604848,59.60198836783302,5.284747298215457,4768.1590694266415,0.0011083412321751536,,5
2008-03-13,CMP,PLAN,74,60.76,112751.22347566603,10869.963475666049,56.37561173783302,10813.587863928216,4510.048939026641,1.0,,5
2008-04-08,WLTGQ,PLAN,67,69.27,117569.71013566604,9390.95013566605,58.78485506783302,9332.165280598216,4702.7884054266415,1.0,,5
2008-04-10,XEC,PLAN,79,58.81,119900.71961566604,4726.169615666049,59.95035980783302,4666.2192558582165,4796.028784626642,0.9729339554456967,,5
2008-04-14,EOG,Q0_SKIP,0,127.89,119694.01811566604,100.04811566604985,59.84700905783302,40.20110660821683,4787.760724626642,0.008396640709598491,CASH_SCARCITY,5
2008-04-14,NEU,Q0_SKIP,0,82.47,119694.01811566604,100.04811566604985,59.84700905783302,40.20110660821683,4787.760724626642,0.008396640709598491,CASH_SCARCITY,5
2008-04-14,HES,Q0_SKIP,0,101.19,119694.01811566604,100.04811566604985,59.84700905783302,40.20110660821683,4787.760724626642,0.008396640709598491,CASH_SCARCITY,5
2008-04-14,SID,PLAN,1,39.85,119694.01811566604,100.04811566604985,59.84700905783302,40.20110660821683,4787.760724626642,0.008396640709598491,,5
2008-04-15,EOG,Q0_SKIP,0,131.14,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,CTRA,Q0_SKIP,0,59.41,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,NEU,Q0_SKIP,0,83.42,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,CHKAQ,Q0_SKIP,0,49.32,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,HP,Q0_SKIP,0,54.0,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,SID,Q0_SKIP,0,40.32,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,HES,Q0_SKIP,0,103.5,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,CASH_SCARCITY,5
2008-04-15,SWN,PLAN,1,38.76,119584.96811566604,100.04811566604985,59.79248405783302,40.25563160821683,4783.3987246266415,0.008415696437967107,,5
2008-04-16,NEU,Q0_SKIP,0,87.4,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,CASH_SCARCITY,5
2008-04-16,EOG,Q0_SKIP,0,133.0,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,CASH_SCARCITY,5
2008-04-16,SID,Q0_SKIP,0,43.31,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,CASH_SCARCITY,5
2008-04-16,HP,Q0_SKIP,0,54.68,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,CASH_SCARCITY,5
2008-04-16,TT2,Q0_SKIP,0,46.65,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,CASH_SCARCITY,5
2008-04-16,ALO1,PLAN,1,27.9,124623.94811566605,100.04811566604985,62.31197405783303,37.736141608216826,4984.957924626642,0.0075700020298653066,,5
2008-04-22,LNN,Q0_SKIP,0,128.89,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,NEU,Q0_SKIP,0,88.51999999999998,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,BPZRQ,Q0_SKIP,0,20.62,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,HP,Q0_SKIP,0,56.7,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,EOG,Q0_SKIP,0,137.25,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,WMT,Q0_SKIP,0,56.55,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,TT2,Q0_SKIP,0,46.4,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,RRC,Q0_SKIP,0,72.0,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,OI,Q0_SKIP,0,58.51,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,CQB,Q0_SKIP,0,23.28,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,SIAL,Q0_SKIP,0,60.92,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,SID,Q0_SKIP,0,44.0,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,CVA,Q0_SKIP,0,29.3,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,UAPH,Q0_SKIP,0,39.15,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,CSX,Q0_SKIP,0,60.66,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,STLD,Q0_SKIP,0,37.12,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,KCG1,Q0_SKIP,0,18.13,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,AROPQ,Q0_SKIP,0,30.08,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,POT,Q0_SKIP,0,214.83,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,CSIQ,Q0_SKIP,0,26.14,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,SWN,Q0_SKIP,0,39.78,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,MLNM,Q0_SKIP,0,24.6,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,HES,Q0_SKIP,0,115.8,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,CHKAQ,Q0_SKIP,0,53.68,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
2008-04-22,SGY,Q0_SKIP,0,66.0,126640.38687566605,75.89687566604985,63.32019343783303,12.576682228216825,5065.615475026642,0.0024827550156974122,CASH_SCARCITY,5
