Mode,decision_date,execution_date,ticker,mode,close_price,open_price,intended_target_dollars,cash_before_execution,execution_budget,executed_shares,executed_gross_dollars,entry_fraction_of_intended,cash_limited_at_open,rounding_underfill_dollars,rounding_underfill_fraction,close_required_10bp_cushion,close_cash_above_cushion,blocked,block_reason
whole,2007-02-01,2007-02-02,HAS,whole,28.68,28.72,4208.518686620002,8277.095773500012,4208.518686620002,146.0,4197.31312,0.9973374083723028,False,11.205566620002172,0.0026625916276973,105.21296716550005,8171.882806334512,False,
whole,2007-02-02,2007-02-05,TRA,whole,14.67,14.63,4208.00814166,4079.782653500012,4079.782653500012,278.0,4071.20714,0.9674903191594032,True,8.575513500012221,0.0021019535177089,105.2002035415,3974.582449958512,False,
whole,2007-02-28,2007-03-01,RYAAY,whole,44.85,44.7,4179.22181418148,6589.5303545370125,4179.22181418148,93.0,4161.2571,0.995701421226191,False,17.964714181480304,0.004298578773809,104.480545354537,6485.049809182476,False,
whole,2007-03-29,2007-03-30,MIR2,whole,40.94,41.21,4203.478130181481,2483.7932545370127,2483.7932545370127,60.0,2475.0725999999995,0.5888153865316151,True,8.72065453701316,0.0035110227153905,105.08695325453702,2378.706301282476,False,
whole,2007-05-14,2007-05-15,GEN1,whole,25.46,25.7,4511.60041618148,7801.475404537014,4511.60041618148,175.0,4501.9975,0.997871505608733,False,9.602916181480396,0.002128494391267,112.790010404537,7688.685394132477,False,
whole,2007-06-05,2007-06-06,TRW,whole,40.04,40.04,4658.18962778148,7523.090694537013,4658.18962778148,116.0,4649.28464,0.9980883157421564,False,8.904987781480486,0.0019116842578436,116.454740694537,7406.635953842477,False,
whole,2007-06-21,2007-06-22,NRG,whole,43.51,43.56,4705.923122181481,6398.908054537014,4705.923122181481,107.0,4665.580919999999,0.9914273563052216,False,40.3422021814813,0.0085726436947784,117.648078054537,6281.259976482477,False,
whole,2007-07-13,2007-07-16,GLBL1,whole,28.68,28.97,4972.026485381481,1748.2271345370148,1748.2271345370148,60.0,1739.9381999999996,0.3499454810057196,True,8.288934537015166,0.0047413373086731,124.300662134537,1623.9264724024777,False,
whole,2007-08-23,2007-08-24,TBSIQ,whole,38.17,38.1,4416.295636581482,12250.290914537018,4416.295636581482,115.0,4385.8815,0.9931132018586906,False,30.41413658148213,0.0068867981413093,110.40739091453705,12139.88352362248,False,
whole,2007-09-11,2007-09-12,GRMN,whole,106.88,106.9,4440.00897658148,7867.929414537019,4440.00897658148,41.0,4387.2829,0.9881247815354474,False,52.7260765814799,0.0118752184645526,111.000224414537,7756.9291901224815,False,
whole,2007-09-28,2007-10-01,ZNHYY,whole,77.01,77.98900999999998,4697.329860581481,12983.186514537018,4697.329860581481,60.0,4684.019940599998,0.9971664923740666,False,13.30991998148238,0.0028335076259334,117.43324651453702,12865.75326802248,False,
whole,2007-10-29,2007-10-30,EDO,whole,57.65,57.51,4862.14066295748,11253.69941393702,4862.14066295748,84.0,4835.67084,0.9945559322955952,False,26.469822957480574,0.0054440677044048,121.55351657393702,8207.913057363083,False,
whole,2007-11-29,2007-11-30,MTL,whole,82.76999999999998,88.540987,4427.42514737908,36426.94868447701,4427.42514737908,49.0,4342.846871362999,0.9808967349643056,False,84.57827601608096,0.0191032650356944,110.685628684477,36316.26305579253,False,
whole,2007-12-04,2007-12-05,TELFY,whole,103.11,102.058993,4459.067672524561,32084.101813114008,4459.067672524561,43.0,4392.925235699,0.985166756442583,False,66.14243682556116,0.0148332435574169,111.47669181311404,31972.62512130089,False,
whole,2007-12-10,2007-12-11,IHS2,whole,69.05,69.7,4551.8026630966,27701.616577415007,4551.8026630966,65.0,4535.0305,0.9963152701604182,False,16.772163096599797,0.0036847298395817,113.795066577415,27587.82151083759,False,
whole,2007-12-11,2007-12-12,BIDU,whole,378.38,391.22,4447.1034430966,27664.643517415006,4447.1034430966,11.0,4307.723419999999,0.9686582457817648,False,139.38002309660078,0.0313417542182351,111.177586077415,23055.408491337592,False,
whole,2007-12-12,2007-12-13,SIGM,whole,65.98,66.47,4494.3892038966,23387.520097415007,4494.3892038966,67.0,4457.94349,0.991890841615363,False,36.44571389659996,0.0081091583846369,112.359730097415,23244.560367317597,False,
whole,2007-12-13,2007-12-14,BMRN,whole,29.76,35.76,4527.5782642966005,18929.57660741501,4527.5782642966005,126.0,4510.265759999998,0.9961762109264628,False,17.31250429660213,0.0038237890735372,113.189456607415,18816.387150807597,False,
whole,2007-12-14,2007-12-17,KUST,whole,6.1,6.1,4491.8480338966,14419.31084741501,4491.8480338966,735.0,4487.983499999999,0.9991396561354172,False,3.864533896600733,0.0008603438645826,112.296200847415,14307.014646567595,False,
whole,2007-12-17,2007-12-18,PRGO,whole,32.12,32.48,4393.7690938966,9931.327347415012,4393.7690938966,135.0,4389.184799999999,0.9989566375021918,False,4.584293896600684,0.0010433624978082,109.844227347415,9821.483120067596,False,
whole,2007-12-20,2007-12-21,ONXX,whole,56.54,57.3,4521.9097018966,5542.142547415013,4521.9097018966,78.0,4473.8694,0.9893761032254909,False,48.0403018966008,0.0106238967745091,113.047742547415,5429.094804867598,False,
whole,2008-01-14,2008-01-15,CVD,whole,95.66,96.76,4400.3177718966,22648.96429741501,4400.3177718966,45.0,4358.5542,0.9905089645653932,False,41.7635718966003,0.0094910354346067,110.007944297415,22538.956353117595,False,
whole,2008-02-05,2008-02-06,MEE,whole,38.95,39.72,3976.0300486966007,38439.12121741501,3976.0300486966007,100.0,3975.972,0.9999854003375502,False,0.058048696600963,1.459966244973229e-05,99.40075121741502,38339.7204661976,False,
whole,2008-02-06,2008-02-07,ANRZQ,whole,34.46,34.18,3995.7891686966,38385.62281741501,3995.7891686966,116.0,3968.84488,0.9932568292372168,False,26.944288696600324,0.0067431707627831,99.894729217415,34363.2544881976,False,
whole,2008-02-07,2008-02-08,MOS,whole,93.75,95.23,4027.869117496601,34416.77793741501,4027.869117496601,42.0,4003.65966,0.9939895123723266,False,24.20945749660132,0.0060104876276734,100.69672793741502,34316.0812094776,False,
whole,2008-02-08,2008-02-11,INCY,whole,11.98,11.949999999999998,4066.9907310966014,30413.11827741501,4066.9907310966014,339.0,4055.101049999999,0.9970765408916,False,11.889681096602544,0.0029234591083999,101.67476827741504,30311.4435091376,False,
whole,2008-02-11,2008-02-12,AUXL,whole,33.47,33.92,4112.2474890966005,26358.017227415014,4112.2474890966005,121.0,4108.42432,0.999070296934526,False,3.8231690966003953,0.0009297030654738,102.806187227415,26255.2110401876,False,
whole,2008-02-12,2008-02-13,GOLD1,whole,46.39,46.940000000000005,4126.735316296601,22249.59290741501,4126.735316296601,87.0,4087.86378,0.990580559857305,False,38.87153629660133,0.0094194401426949,103.168382907415,22146.4245245076,False,
whole,2008-02-20,2008-02-21,FRFHF,whole,307.0,298.33,4224.1829338966,20715.223347415013,4224.1829338966,14.0,4180.796619999999,0.9897290636850856,False,43.38631389660077,0.0102709363149145,105.604573347415,20589.3687740676,False,
whole,2008-02-21,2008-02-22,CMO,whole,18.11,18.02,4202.6018690966,16534.42672741501,4202.6018690966,232.0,4184.82064,0.9957689951010223,False,17.781229096600327,0.0042310048989776,105.065046727415,16429.361680687598,False,
whole,2008-02-22,2008-02-25,GLDN1,whole,105.06,105.07,4235.1706434966,12349.606087415012,4235.1706434966,40.0,4207.002799999998,0.9933490652755976,False,28.167843496601563,0.0066509347244024,105.879266087415,12243.726821327597,False,
whole,2008-02-25,2008-02-26,KGC,whole,23.87,23.89,4313.823731496601,8142.603287415013,4313.823731496601,180.0,4304.5002,0.9978386851023774,False,9.32353149660139,0.0021613148976225,107.845593287415,8034.757694127598,False,
whole,2008-02-26,2008-02-27,CNX,whole,81.33,80.67959999999998,4332.220123496601,3838.1030874150138,3838.1030874150138,47.0,3795.7331411999994,0.8761634988520398,True,42.36994621501526,0.0110392934348075,108.30550308741503,3729.797584327599,False,
whole,2008-03-13,2008-03-14,CMP,whole,60.76,61.16,4087.1561274486,9886.443186215016,4087.1561274486,66.0,4040.59656,0.988608321777601,False,46.55956744860077,0.0113916782223989,102.178903186215,9784.2642830288,False,
whole,2008-03-20,2008-03-24,WLTGQ,whole,54.1,54.22,3784.4666650486006,8577.824126215015,3784.4666650486006,69.0,3744.92118,0.9895505791043628,False,39.54548504860122,0.0104494208956371,94.611666626215,5758.434959588801,False,
whole,2008-04-08,2008-04-09,XEC,whole,59.11,59.26,4302.7121178486,4833.502946215016,4302.7121178486,72.0,4270.98672,0.992626651056436,False,31.72539784859964,0.0073733489435641,107.56780294621498,4725.935143268801,False,
whole,2008-04-10,2008-04-11,EOG,whole,129.82,128.35,4390.498649048601,562.5162262150161,562.5162262150161,4.0,513.9133999999999,0.1170512602506693,True,48.602826215016194,0.086402531962586,109.762466226215,452.7537599888011,False,
whole,2008-04-30,2008-05-01,HP,whole,53.75,52.48,4370.241506248601,7167.127656215017,4370.241506248601,83.0,4360.195839999999,0.9977013475721564,False,10.045666248601265,0.0022986524278436,109.256037656215,7057.871618558802,False,
whole,2008-05-01,2008-05-02,MMR,whole,27.49,27.5,4327.0716726486,2806.931816215017,2806.931816215017,101.0,2780.2775,0.642530956344939,True,26.654316215017843,0.0094958901605809,108.176791816215,2698.7550243988026,False,
whole,2008-05-30,2008-06-02,JRCCQ,whole,38.09,38.27,4810.345082545186,3839.38706362967,3839.38706362967,100.0,3830.827,0.796372595783312,True,8.560063629669912,0.0022295391133545,120.25862706362967,3719.12843656604,False,
whole,2008-06-04,2008-06-05,UNTCQ,whole,76.04,76.76,4795.681382545187,3690.37456362967,3690.37456362967,48.0,3688.16448,0.7690595320664525,True,2.2100836296699526,0.0005988778622775,119.8920345636297,3570.48252906604,False,
whole,2008-06-27,2008-06-30,EAC1,whole,75.98,77.34999999999998,5123.442233745186,3300.3158436296703,3300.3158436296703,42.0,3251.948699999999,0.6347195013893728,True,48.36714362967132,0.0146553075285295,128.08605584362965,3172.229787786041,False,
whole,2008-07-07,2008-07-08,XCOOQ,whole,33.91,33.64,4633.6491901451855,9759.736053629673,4633.6491901451855,137.0,4613.28868,0.9956059448374968,False,20.3605101451858,0.0043940551625031,115.84122975362963,5873.968523876042,False,
whole,2008-07-15,2008-07-16,CPX,whole,36.68,36.45,4791.309894945186,9343.32737362967,4791.309894945186,131.0,4779.72495,0.9975820923298224,False,11.58494494518618,0.0024179076701776,119.78274737362966,9223.064626256042,False,
whole,2008-08-05,2008-08-06,SPSX,whole,45.02,44.98,4260.015932897187,42612.91832242967,4260.015932897187,94.0,4232.34812,0.9935052325312852,False,27.667812897187105,0.0064947674687147,106.50039832242967,42504.31792410724,False,
whole,2008-08-06,2008-08-07,DRS1,whole,78.75,78.79999999999998,4298.458808097187,38387.47020242967,4298.458808097187,54.0,4259.455199999999,0.9909261412430624,False,39.00360809718859,0.0090738587569376,107.46147020242968,38273.10873222724,False,
whole,2008-08-07,2008-08-08,IPHS,whole,36.83,36.83,4252.815800097187,34128.015002429674,4252.815800097187,115.0,4239.685449999999,0.9969125514213694,False,13.130350097188057,0.0030874485786306,106.32039500242968,34021.69460742724,False,
whole,2008-08-21,2008-08-22,FSYS,whole,56.08,57.44,4320.085096097187,41783.07740242968,4320.085096097187,75.0,4312.307999999999,0.9981997817348056,False,7.777096097187496,0.0018002182651942,108.00212740242968,41675.07527502725,False,
whole,2008-08-22,2008-08-25,BUD1,whole,67.79,67.68,4306.600376097188,37470.76940242969,4306.600376097188,63.0,4268.10384,0.9910610382354365,False,38.496536097188255,0.0089389617645636,107.6650094024297,37363.10439302726,False,
whole,2008-08-25,2008-08-26,MYGN,whole,65.11,64.99,4285.393422497188,33202.66556242968,4285.393422497188,65.0,4228.574349999999,0.9867412237581492,False,56.819072497189154,0.0132587762418507,107.1348355624297,33095.530726867255,False,
whole,2008-08-26,2008-08-27,SQNM,whole,22.61,21.89,4318.188848497187,28974.091212429685,4318.188848497187,197.0,4316.64233,0.9996418594574146,False,1.5465184971872077,0.0003581405425854,107.95472121242967,28866.13649121725,False,
whole,2008-08-27,2008-08-28,IKN,whole,17.02,17.09,4367.635155297188,24679.558882429686,4367.635155297188,255.0,4362.307949999999,0.9987802998401256,False,5.327205297188812,0.0012197001598743,109.1908788824297,24548.258003547257,False,
whole,2008-08-28,2008-08-29,WAB,whole,59.69,60.03,4373.338837297188,20317.250932429688,4373.338837297188,72.0,4326.48216,0.9892858342240533,False,46.85667729718807,0.0107141657759467,109.33347093242968,20207.917461497254,False,
whole,2008-08-29,2008-09-02,SYNA,whole,52.34,35.71,4360.183150897186,15990.768772429688,4360.183150897186,121.0,4325.230909999999,0.9919837677254464,False,34.95224089718704,0.0080162322745536,109.00457877242968,15881.764193657258,False,
whole,2008-09-04,2008-09-05,THOR1,whole,26.21,26.12,3926.796064897187,21549.64386242969,3926.796064897187,150.0,3921.918,0.9987577493670236,False,4.878064897187414,0.0012422506329763,98.16990162242968,15499.67172080726,False,
whole,2008-09-05,2008-09-08,OCR,whole,30.76,31.28,4000.735834497188,20738.48199242969,4000.735834497188,127.0,3976.53256,0.9939502942712464,False,24.203274497187977,0.0060497057287537,100.0183958624297,17527.70746656726,False,
whole,2008-09-08,2008-09-09,UTHR,whole,109.45,109.01,3860.099177297188,19479.38927242969,3860.099177297188,35.0,3819.16535,0.9893956539930538,False,40.93382729718769,0.0106043460069461,96.50247943242968,16665.44695299726,False,
whole,2008-09-09,2008-09-10,GCO,whole,35.26,35.18,3694.316956897188,37444.68765242969,3694.316956897188,104.0,3662.3787199999992,0.9913547653680445,False,31.93823689718829,0.0086452346319555,92.35792392242968,15567.86599850726,False,
whole,2008-09-10,2008-09-11,PLCE,whole,41.03,40.8,3742.591957297187,33782.30893242969,3742.591957297187,91.0,3716.5128,0.9930317925131168,False,26.07915729718752,0.0069682074868833,93.56479893242968,33688.74413349726,False,
whole,2008-09-11,2008-09-12,VAR,whole,63.96,63.5,3784.276245297188,30099.54613242969,3784.276245297188,59.0,3750.2465,0.9910075948235868,False,34.02974529718813,0.0089924051764132,94.6069061324297,29971.189226297254,False,
whole,2008-09-22,2008-09-23,GAS1,whole,47.92,47.79,3679.182021297187,29605.140532429687,3679.182021297187,76.0,3635.67204,0.9881740068729062,False,43.50998129718755,0.0118259931270937,91.97955053242968,29513.160981897257,False,
whole,2008-10-03,2008-10-06,LDG,whole,73.79999999999998,72.81,3523.453439697188,28837.80599242969,3523.453439697188,48.0,3498.37488,0.9928823921966332,False,25.07855969718821,0.0071176078033667,88.0863359924297,28749.71965643726,False,
whole,2008-10-06,2008-10-07,VRX1,whole,18.67,18.9,3444.7284444971874,25339.43111242969,3444.7284444971874,182.0,3443.2397999999994,0.9995678485195064,False,1.4886444971880337,0.0004321514804936,86.11821111242968,25253.312901317266,False,
whole,2008-10-07,2008-10-08,UB,whole,73.5,73.75,3349.6084524971884,27130.361902429693,3349.6084524971884,45.0,3322.0687499999995,0.9917782323254356,False,27.539702497188955,0.0082217676745643,83.74021131242971,21812.45110111726,False,
whole,2008-10-08,2008-10-09,IMCL,whole,66.85,66.98,3338.292926097188,27455.052742429696,3338.292926097188,49.0,3285.30202,0.984126346228358,False,52.9909060971886,0.015873653771642,83.45732315242971,23724.835829277265,False,
whole,2008-10-10,2008-10-13,PB,whole,33.74,33.5,3213.350092897188,29345.479812429698,3213.350092897188,95.0,3185.6824999999994,0.9913897981554064,False,27.667592897188115,0.0086102018445935,80.33375232242969,26855.04857010727,False,
whole,2008-10-13,2008-10-14,BWLD,whole,38.16,39.94,3346.291892497188,26159.7973124297,3346.291892497188,83.0,3318.3350199999995,0.9916454172572716,False,27.95687249718867,0.0083545827427283,83.6572973124297,26076.140015117267,False,
whole,2008-10-14,2008-10-15,FDRY,whole,17.1,16.83,3339.377291697188,22841.4622924297,3339.377291697188,198.0,3335.672339999999,0.9988905261749248,False,3.7049516971887897,0.0011094738250752,83.4844322924297,22757.97786013727,False,
whole,2008-10-17,2008-10-20,ATML,whole,3.91,3.86,3311.8479700971884,22023.969252429702,3311.8479700971884,857.0,3311.3280199999995,0.9998430030297636,False,0.5199500971889393,0.0001569969702364,82.79619925242972,21941.173053177277,False,
whole,2008-11-17,2008-11-18,BRL,whole,64.81,64.59,3194.474942097188,48529.51355242971,3194.474942097188,49.0,3168.07491,0.9917357210259234,False,26.40003209718816,0.0082642789740765,79.8618735524297,48449.65167887728,False,
whole,2008-12-09,2008-12-10,APOL,whole,72.92,73.67,3135.3123620971887,55568.619052429705,3135.3123620971887,42.0,3097.23414,0.9878550467387184,False,38.07822209718916,0.0121449532612817,78.38280905242972,55490.23624337727,False,
whole,2008-12-10,2008-12-11,THOR1,whole,29.24,29.21,3129.989496497188,52484.447412429705,3129.989496497188,107.0,3128.59547,0.999554622627728,False,1.3940264971884062,0.0004453773722718,78.24973741242971,52393.13517501728,False,
whole,2008-12-11,2008-12-12,DAL,whole,9.97,9.48,3116.9108776971884,49387.9819424297,3116.9108776971884,328.0,3112.54944,0.9986007178683238,False,4.361437697188649,0.0013992821316761,77.9227719424297,49277.92917048728,False,
whole,2008-12-12,2008-12-15,AMGN,whole,58.13,57.78,3152.6521000971884,46275.4325024297,3152.6521000971884,54.0,3123.2401199999995,0.9906707181245016,False,29.41198009718892,0.0093292818754984,78.8163025024297,46196.61619992727,False,
whole,2008-12-15,2008-12-16,ALO1,whole,34.61,35.0,3137.596495297188,43152.1923824297,3137.596495297188,89.0,3118.115,0.993790949433304,False,19.48149529718785,0.0062090505666958,78.43991238242968,43073.752470047264,False,
whole,2008-12-16,2008-12-17,LCC,whole,7.15,6.87,3194.045495297188,40034.0773824297,3194.045495297188,464.0,3190.8676799999994,0.999005081392276,False,3.1778152971883173,0.000994918607724,79.8511373824297,39954.22624504727,False,
whole,2008-12-17,2008-12-18,CBST,whole,24.42,23.76,3214.301348097187,36892.313702429696,3214.301348097187,135.0,3210.8076,0.9989130614342504,False,3.493748097187563,0.0010869385657495,80.35753370242968,36762.85216872727,False,
whole,2008-12-18,2008-12-19,CRI,whole,19.74,20.11,3219.969044097188,33681.506102429696,3219.969044097188,159.0,3200.68749,0.9940118821537944,False,19.28155409718829,0.0059881178462057,80.49922610242969,33601.006876327265,False,
whole,2009-01-20,2009-01-21,ALK,whole,28.2,28.588,3184.560516097188,48694.66290242969,3184.560516097188,111.0,3176.441268,0.9974504337235398,False,8.11924809718812,0.0025495662764602,79.61401290242969,48615.04888952727,False,
whole,2009-01-21,2009-01-22,JBLU,whole,6.34,6.38,3178.698465377188,45518.22163442969,3178.698465377188,497.0,3174.03086,0.9985315985683988,False,4.667605377188011,0.001468401431601,79.4674616344297,45438.75417279526,False,
whole,2009-01-22,2009-01-23,IDCC,whole,30.98,30.38,3192.178430977188,42344.19077442969,3192.178430977188,104.0,3162.67952,0.990759003102418,False,29.49891097718819,0.0092409968975819,79.8044607744297,42264.38631365526,False,
whole,2009-01-23,2009-01-26,SMG,whole,33.33,33.54,3182.1106501771883,39181.51125442969,3182.1106501771883,94.0,3155.9127599999997,0.9917671341266118,False,26.19789017718904,0.0082328658733882,79.55276625442971,39101.95848817527,False,
whole,2009-01-26,2009-01-27,MNST,whole,33.86,34.22993799999999,3181.939939777188,36025.598494429694,3181.939939777188,92.0,3152.303450295999,0.9906860311501466,False,29.636489481189077,0.0093139688498533,79.54849849442971,35946.04999593527,False,
whole,2009-01-27,2009-01-28,RGLD,whole,46.75,47.0,3127.6194017653474,35606.0795241337,3127.6194017653474,66.0,3105.102,0.9928004661460286,False,22.517401765347586,0.0071995338539714,78.1904850441337,32795.10455908956,False,
whole,2009-01-28,2009-01-29,FRFHF,whole,326.93,322.5,3178.216700965347,32500.977524133697,3178.216700965347,9.0,2905.4025,0.9141612335991806,False,272.8142009653475,0.0858387664008194,79.45541752413368,32421.52210660957,False,
whole,2009-01-29,2009-01-30,ORLY,whole,30.55,30.764999999999997,3154.080200965348,32650.277264133696,3154.080200965348,102.0,3141.168029999999,0.9959062008120791,False,12.912170965349103,0.0040937991879208,78.8520050241337,29516.72301910956,False,
