date,nav,allocation,parent_allocation,shadow_equity,open_shadow_equity,shadow_dd,damaged,green,r20,r40,stops20,stress_duration
2006-10-10,0.9787444627490325,1.0,1.0,577016514.6070156,569424322.1332046,-0.0819824434508698,0.4,0.52,0.0493745877855889,0.018809116606216536,0,0
2006-10-11,0.9712273030721574,1.0,1.0,572584790.6570156,573796585.051498,-0.0890331955331567,0.4,0.44,0.035580224387601334,0.002801640885279122,0,0
2006-10-12,0.9816279119002063,1.0,1.0,578716445.3270155,575027709.4361707,-0.07927789998223111,0.4,0.44,0.06308074130188612,0.006855721118917746,0,0
2006-10-13,0.9855257688312279,1.0,1.0,581014417.7870156,579394558.5762789,-0.07562188839617934,0.36,0.44,0.06353375127234129,0.022036844981170978,0,0
2006-10-16,0.9963852797381788,1.0,1.0,587416617.1070156,581964741.1213161,-0.06543616367686211,0.36,0.56,0.06868142147631096,0.033644136205171815,0,0
2006-10-17,0.9892021969155143,1.0,1.0,583181847.3870155,589244463.78754,-0.0721735669443413,0.36,0.48,0.06397275743243602,0.03247174412854692,0,0
2006-10-18,0.9810970662747964,1.0,1.0,578403486.5270157,584885689.0367707,-0.0797758089078916,0.4,0.52,0.05526325412352984,0.018924050838273532,0,0
2006-10-19,0.9997926763617758,1.0,1.0,589425439.8370155,580417115.396171,-0.06224018143467125,0.36,0.52,0.07434637985273729,0.05148971349761022,0,0
2006-10-20,0.9948795067198388,1.0,1.0,586528892.1370155,589770566.9636514,-0.066848509922103,0.36,0.52,0.07580504702219937,0.047115552810287786,0,0
2006-10-23,0.9929347986594613,1.0,1.0,585382394.0370156,583866884.5995352,-0.06867255716807641,0.4,0.52,0.06604454421984052,0.04525191300028042,0,0
2006-10-24,0.9989864905746024,1.0,1.0,588950154.8870155,583029984.6632888,-0.06299634684314459,0.4,0.52,0.06500763271575538,0.051040554505188185,0,0
2006-10-25,0.9956645920418651,1.0,1.0,586991737.3570154,588871467.2203206,-0.06611213578519615,0.4,0.52,0.04452100969369255,0.04457479462635017,0,0
2006-10-26,0.990382914487576,1.0,1.0,583877936.6770155,584435525.6014043,-0.07106610784573808,0.44,0.44,0.04450374287670833,0.053578973032917476,0,0
2006-10-27,0.9838582605277931,1.0,1.0,580031342.1570156,582185500.0641302,-0.07718593494408488,0.48,0.44,0.04087609410946147,0.03870968066753244,0,0
2006-10-30,0.9840392314924348,1.0,1.0,580138033.1670156,579237076.2340406,-0.07701619245348623,0.44,0.44,0.04510161477140717,0.03160946330759695,0,0
2006-10-31,0.9869613920511457,1.0,1.0,581860786.1070155,581761706.7863735,-0.07427533945451503,0.44,0.44,0.05377385648161237,0.045995200106099476,0,0
2006-11-01,0.9878290274798452,1.0,1.0,582372298.5498155,584128647.0254157,-0.07346153709185022,0.5,0.4166666666666667,0.03390410764005436,0.06349184070547054,0,0
2006-11-02,0.9848528862817709,1.0,1.0,580617721.4498156,580916160.7031047,-0.07625302146247692,0.4583333333333333,0.375,0.02093530117929787,0.05930433878384256,0,0
2006-11-03,0.9873995484840472,1.0,1.0,582119100.2098155,581607915.2132568,-0.07386436875355307,0.4166666666666667,0.3333333333333333,0.028481022954361723,0.06798793320809637,0,0
2006-11-06,0.9915147080688498,1.0,1.0,584545182.942386,582785874.8923438,-0.07000453721362343,0.22727272727272727,0.5,0.025043757729335647,0.07714495445039171,2,0
2006-11-07,0.9883010883124912,1.0,1.0,582650600.9123861,584714545.4786291,-0.07301876561408271,0.3181818181818182,0.45454545454545453,0.009764168204453583,0.05962085777020665,2,0
2006-11-08,0.9905722081980193,1.0,1.0,583989534.3423861,580300631.5714751,-0.07088855900010427,0.22727272727272727,0.5,0.019917999694480493,0.05620691098056363,2,0
2006-11-09,0.9905350652302399,1.0,1.0,583967636.7923862,585650553.5364046,-0.07092339740565512,0.3181818181818182,0.3181818181818182,0.009073859068240875,0.07272698612662065,2,0
2006-11-10,0.9927539887747044,1.0,1.0,585275797.991286,584182475.7014786,-0.06884214857310766,0.2857142857142857,0.38095238095238093,0.007334379447073491,0.0713341113589423,2,0
2006-11-13,1.0020961173391119,1.0,1.0,590783428.0912862,585944999.7214022,-0.060079659114340433,0.2857142857142857,0.47619047619047616,0.005731555570987812,0.07480662843118457,2,0
2006-11-14,1.0082818667773732,1.0,1.0,594430222.241286,591332625.1637512,-0.05427770896201145,0.2857142857142857,0.5238095238095238,0.019287937209756523,0.0844945971706843,2,0
2006-11-15,1.0155544592409935,1.0,1.0,598717762.1612861,594467033.4248097,-0.047456349743816406,0.2857142857142857,0.5714285714285714,0.03512128835226447,0.09232545915915136,2,0
2006-11-16,1.017258725674793,1.0,1.0,599722508.4612862,599794965.4871231,-0.04585782575025954,0.19047619047619047,0.5714285714285714,0.017469671188807157,0.09311485785164986,2,0
2006-11-17,1.0174451206709065,1.0,1.0,599832397.1963862,598589673.3911408,-0.045682995766134216,0.3,0.65,0.02268175572886011,0.10020619431063182,2,0
2006-11-20,1.014227945527736,1.0,1.0,597935719.0963861,596807500.3843367,-0.04870055895686587,0.35,0.65,0.021444657692552216,0.08890550455564794,2,0
2006-11-21,1.0212122518195805,1.0,1.0,602053300.5763861,598776861.0267786,-0.04214959898696624,0.25,0.65,0.022248310116981473,0.08870225280536803,2,0
2006-11-22,1.0216338413260968,1.0,1.0,602301847.6863861,603107268.938853,-0.04175416730549175,0.3,0.65,0.026082326811457168,0.07176454802995669,2,0
2006-11-24,1.0221492028430779,1.0,1.0,602605677.866386,601084965.7157578,-0.0412707817655833,0.25,0.55,0.032074754007583195,0.07800594348947865,2,0
2006-11-27,1.0075280057076514,1.0,1.0,593985785.2063862,603005438.3451719,-0.05498479617787133,0.4,0.35,0.024058084512255773,0.06591757914833374,2,0
2006-11-28,1.0074730696408791,1.0,1.0,593953397.7763861,593742384.4435267,-0.055036323696753264,0.25,0.5,0.02381392672007987,0.06998958804061073,2,0
2006-11-29,1.0245290663020066,1.0,1.0,604008720.816386,596010649.9235581,-0.039038578651657496,0.3,0.55,0.038063975504438075,0.09388467874194562,2,0
2006-11-30,1.0240662957657645,1.0,1.0,603735895.5263861,603664167.8029987,-0.03947263625616304,0.3,0.55,0.03668374513995398,0.07183158242387355,2,0
2006-12-01,1.0230654160523418,1.0,1.0,603145829.226386,602650928.2799424,-0.04041141566579065,0.2,0.6,0.03880024143995664,0.06054783735962932,2,0
2006-12-04,1.0271882922287692,1.0,1.0,605576461.2575462,603169012.7330692,-0.03654434631572967,0.23809523809523808,0.7142857142857143,0.04029649781166067,0.06992520624517651,2,0
2006-12-05,1.0353326498248197,1.0,1.0,610377948.277546,606772475.7686696,-0.028905311261586353,0.23809523809523808,0.7142857142857143,0.0441929316825902,0.07034344648633373,0,0
2006-12-06,1.0346327714518009,1.0,1.0,609965336.6155461,608961775.4960088,-0.029561765176100097,0.19047619047619047,0.6666666666666666,0.046880129635818335,0.05710204331148261,0,0
2006-12-07,1.0272682357730112,1.0,1.0,605623591.7875462,609373833.962129,-0.03646936292635672,0.22727272727272727,0.6363636363636364,0.037045282788366274,0.057701150414107394,0,0
2006-12-08,1.0246764664088366,1.0,1.0,604095620.205484,606755710.1207359,-0.038900324090781035,0.21739130434782608,0.6086956521739131,0.03446763509645279,0.04385424862797449,0,0
2006-12-11,1.0236993485908201,1.0,1.0,603519562.6754842,603872951.5048745,-0.03981681592894337,0.17391304347826086,0.6521739130434783,0.031171226875965408,0.03873422792877812,0,0
2006-12-12,1.0158902469594047,1.0,1.0,598915725.0272841,603159194.7975314,-0.04714139621661151,0.2727272727272727,0.6363636363636364,0.013765275986619807,0.019575728001875126,0,0
2006-12-13,1.0157954932298476,1.0,1.0,598859863.1870838,600456412.9852638,-0.0472302708826684,0.34782608695652173,0.6086956521739131,0.007451910720649435,0.026883579916478384,0,0
2006-12-14,1.0248443268841443,1.0,1.0,604194581.957084,601796031.2950253,-0.03874287863974846,0.30434782608695654,0.6956521739130435,0.009147581952516859,0.04459014516826154,0,0
2006-12-15,1.0272861594459035,1.0,1.0,605634158.6470841,606748321.202584,-0.03645255134067782,0.2608695652173913,0.6086956521739131,0.009857309176148021,0.027499184315068925,0,0
2006-12-18,1.0137785831366535,1.0,1.0,597670798.547084,609053369.4399834,-0.04912204033425005,0.34782608695652173,0.43478260869565216,-0.0036036710577913578,0.018996347084408782,0,0
2006-12-19,1.025302433692322,1.0,1.0,604464657.757084,594908129.3055756,-0.038313195398935185,0.30434782608695654,0.4782608695652174,0.010919131358408496,0.03259794608524191,0,0
2006-12-20,1.0246861372307972,1.0,1.0,604101321.6160091,606768307.3244916,-0.03889125330194465,0.3333333333333333,0.5833333333333334,0.003401727118948372,0.025725719915805634,0,0
2006-12-21,1.0128129773630477,1.0,1.0,597101527.916009,604364531.1104876,-0.05002773440110109,0.4583333333333333,0.4166666666666667,-0.008634075738523928,0.01722305428780624,0,0
2006-12-22,1.0155136312696105,1.0,1.0,598693692.126009,599511461.7232115,-0.04749464451426366,0.5,0.375,-0.0064917837386265775,0.02537474790246974,0,0
2006-12-26,1.0251035609672872,1.0,1.0,604347412.806009,597578071.4487584,-0.03849972892229003,0.5,0.4166666666666667,0.017444234959297145,0.041921994350455405,0,0
2006-12-27,1.0339535045630481,1.0,1.0,609564876.4060091,607754637.162846,-0.030198886460756413,0.3333333333333333,0.5833333333333334,0.026284012665081846,0.05072386493667769,0,0
2006-12-28,1.0333661657448665,1.0,1.0,609218612.176009,609623804.3544291,-0.030749783418292265,0.3333333333333333,0.5,0.008625523407313151,0.047017820623440176,0,0
2006-12-29,1.0246321692236684,1.0,1.0,604069504.9033135,607776179.7792361,-0.03894187282514172,0.4166666666666667,0.4583333333333333,0.0005525750239456784,0.03725659068524889,0,0
2007-01-03,1.035300636884579,1.0,1.0,610359075.1233137,610278646.0220604,-0.028935337935856786,0.4166666666666667,0.5,0.011959372920110622,0.051223640916838065,0,0
2007-01-04,1.0330696273095878,1.0,1.0,609043788.6333135,606307921.3933141,-0.031027922912448602,0.3333333333333333,0.375,0.0057256640533336345,0.046252886073989696,0,0
2007-01-05,1.0109808206891282,1.0,1.0,596021384.2233136,598373538.8781633,-0.05174621359257714,0.5833333333333334,0.16666666666666666,-0.023520777732462195,0.019632701826675758,0,0
2007-01-08,1.0286884186566472,1.0,1.0,606460857.2933135,600684781.0860641,-0.03513729631417162,0.5416666666666666,0.20833333333333334,-0.005745374551408999,0.040865411180632805,0,0
2007-01-09,1.01933700493973,1.0,1.0,600947753.1533134,600810540.8278162,-0.04390849482146342,0.5833333333333334,0.25,-0.007720700939723435,0.029038566299006474,0,0
2007-01-10,1.010486034559616,1.0,1.0,595729684.2149936,594744976.4718133,-0.05221030035977414,0.5416666666666666,0.2916666666666667,-0.01384869499243302,0.02014160833845846,0,0
2007-01-11,1.0151170330908683,1.0,1.0,598459878.5949934,594530536.567181,-0.04786663547292325,0.3333333333333333,0.3333333333333333,-0.008383628954893418,0.022526269920875253,0,0
2007-01-12,1.0331864125256671,1.0,1.0,609112639.0849935,601955921.9912535,-0.03091838371934319,0.375,0.375,0.017025624193194755,0.031025262595678393,0,0
2007-01-16,1.0380808720435255,1.0,1.0,611998156.2749935,612000577.8912482,-0.026327604472845434,0.4583333333333333,0.4583333333333333,0.021938843952554743,0.029554240979652757,0,0
2007-01-17,1.0422339907398164,1.0,1.0,614446617.7131835,612753913.0932708,-0.022432169021881276,0.4,0.36,0.016968102763999626,0.026270901827128768,0,0
2007-01-18,1.0309050381135956,1.0,1.0,607767660.1227934,614721763.6377833,-0.03305820861036868,0.48,0.28,0.0035227561808524044,0.01341479025382708,0,0
2007-01-19,1.0406432846902862,1.0,1.0,613508820.6727935,608751687.3367678,-0.023924178567126586,0.44,0.4,0.026499574957001837,0.02280040814789408,0,0
2007-01-22,1.0389175781071869,1.0,1.0,612491434.3827934,617497238.3766418,-0.02554281244045442,0.4,0.44,0.013279149612308805,0.024343277749662162,0,0
2007-01-23,1.0517917258051463,1.0,1.0,620081358.1227934,613831320.7939519,-0.013467450523067193,0.4,0.48,0.02645257663737066,0.029944288203632263,0,0
2007-01-24,1.064182710620879,1.0,1.0,627386434.3127936,619197962.2404791,-0.0018452732983537112,0.36,0.6,0.050719860829169905,0.0416478659707995,0,0
2007-01-25,1.0473917138236197,1.0,1.0,617487341.3242936,626074539.7264767,-0.017594460587290528,0.3333333333333333,0.5416666666666666,0.03139109271645557,0.024695524792594403,0,0
2007-01-26,1.054110696582263,1.0,1.0,621448501.9342935,620345379.014039,-0.011292361960585917,0.3333333333333333,0.5416666666666666,0.028296785534140723,0.04623463626888835,0,0
2007-01-29,1.0593555314837602,1.0,1.0,624540582.1142935,621535538.4240636,-0.006372946623867448,0.4166666666666667,0.5,0.024567861909270405,0.05149761656792973,0,0
2007-01-30,1.0657464575290547,1.0,1.0,628308337.6542935,623153391.7267123,-0.00037855019509103194,0.4583333333333333,0.5,0.03133477063364776,0.04023057283852438,0,0
2007-01-31,1.0662502552652229,1.0,1.0,628605350.4342935,625731635.0852177,0.0,0.4166666666666667,0.5,0.04061758677075944,0.041192606058687575,0,0
2007-02-01,1.0783498630649575,1.0,1.0,635738645.9842935,629953681.9156209,0.0,0.25,0.5833333333333334,0.04158137708667997,0.054038037201902034,0,0
2007-02-02,1.080180728744547,1.0,1.0,636818028.5742936,635854964.1139525,0.0,0.2916666666666667,0.5833333333333334,0.045603026349394504,0.05158979801142016,0,0
2007-02-05,1.0858832408875994,1.0,1.0,640179931.3042935,642695012.7401997,0.0,0.20833333333333334,0.5833333333333334,0.07408886367143319,0.048825458244104336,0,0
2007-02-06,1.089289481896413,1.0,1.0,642188072.7442937,642216366.5254438,0.0,0.20833333333333334,0.6666666666666666,0.058910999813629905,0.05282715950309358,0,0
2007-02-07,1.1013714673382256,1.0,1.0,649310979.0742935,643584590.0004386,0.0,0.20833333333333334,0.7083333333333334,0.08047825400329223,0.07213620453225822,0,0
2007-02-08,1.1053088145790273,1.0,1.0,651632232.9542937,649833221.2007791,0.0,0.20833333333333334,0.625,0.09383878329474915,0.07869054361400618,0,0
2007-02-09,1.0925918043530396,1.0,1.0,644134949.2442936,653557142.6638985,-0.011505391125312903,0.25,0.5833333333333334,0.0763210238195613,0.06729754771950702,0,0
2007-02-12,1.0845401677243667,1.0,1.0,639388125.6542935,643145050.2876455,-0.018789904306128813,0.3333333333333333,0.5416666666666666,0.04970424947146035,0.06757611953696085,0,0
2007-02-13,1.097205827547843,1.0,1.0,646855135.8542935,639703305.9875923,-0.007330971149696497,0.3333333333333333,0.5833333333333334,0.0569560205727766,0.08014441377283599,0,0
2007-02-14,1.101049225625413,1.0,1.0,649121002.2242936,647218973.8877975,-0.003853754622626604,0.25,0.6666666666666666,0.05643189092676515,0.0743575358151769,0,0
2007-02-15,1.1044838408356454,1.0,1.0,651145871.6085435,649652922.5468134,-0.0007463739839037586,0.17391304347826086,0.6086956521739131,0.07137301691403897,0.07514720283137133,0,0
2007-02-16,1.1107011820026889,1.0,1.0,654811290.5885434,650417589.2131938,0.0,0.13043478260869565,0.6521739130434783,0.06732172142277637,0.0956052933828555,0,0
2007-02-20,1.11383027571851,1.0,1.0,656656040.4885434,654718542.6798371,0.0,0.13043478260869565,0.6521739130434783,0.07210648774256656,0.08634315019362715,0,0
2007-02-21,1.1151530245879315,1.0,1.0,657435863.9985435,653561708.662079,0.0,0.13043478260869565,0.5217391304347826,0.06024129799488809,0.088287412184203,0,0
2007-02-22,1.117367386671041,1.0,1.0,658741335.9985434,658180561.3711365,0.0,0.2608695652173913,0.5652173913043478,0.0499770157129622,0.10323170382375069,0,0
2007-02-23,1.114308579960528,1.0,1.0,656938023.6385435,659386103.5799245,-0.002737512072574555,0.30434782608695654,0.5652173913043478,0.06388905435638903,0.09728569430171241,0,0
2007-02-26,1.1138550201977377,1.0,1.0,656670628.5385436,662875068.5929981,-0.0031434302765606104,0.2608695652173913,0.5652173913043478,0.05667746642661342,0.08657804207284636,0,0
2007-02-27,1.0761348393643704,1.0,1.0,634432783.9292536,644425831.1983966,-0.03690151314467316,0.3333333333333333,0.4583333333333333,0.0158391657776209,0.0407961621244739,0,0
2007-02-28,1.094357909020776,1.0,1.0,645176152.1308434,638227077.2588991,-0.020592580313997466,0.17391304347826086,0.5217391304347826,0.026846396053765043,0.05902239235009765,1,0
2007-03-01,1.0969632163368155,1.0,1.0,646712104.9808435,639516510.5305287,-0.018260932418132647,0.2608695652173913,0.43478260869565216,0.028804645926160832,0.07059220790222698,1,0
2007-03-02,1.0797559325703496,1.0,1.0,636567590.9808435,644885823.1653144,-0.03366077670545464,0.4782608695652174,0.21739130434782608,0.0013039084563857273,0.042939503852277294,1,0
2007-03-05,1.066533395774281,1.0,1.0,628772275.2608435,629067489.9438741,-0.0454944286929736,0.5652173913043478,0.21739130434782608,-0.01263430517421582,0.032392558623412615,1,0
2007-03-06,1.086276129502911,1.0,1.0,640411557.8708434,636951453.0668855,-0.027825456102454904,0.391304347826087,0.2608695652173913,0.0003618147886610412,0.07447748490664563,1,0
2007-03-07,1.0889268724257708,1.0,1.0,641974297.1768434,640501934.1427629,-0.025453145119979315,0.4782608695652174,0.30434782608695654,-0.0003328862315002956,0.05855850292140774,1,0
2007-03-08,1.0926287535402193,1.0,1.0,644156732.5513935,645294617.5218824,-0.022140106670309412,0.5238095238095238,0.3333333333333333,-0.007938024596855331,0.07190139104664661,2,0
2007-03-09,1.0976266079036714,1.0,1.0,647103205.9313936,646089050.5538929,-0.01766722297684309,0.47619047619047616,0.38095238095238093,-0.006950280839188916,0.08623629655805387,2,0
2007-03-12,1.104127561150548,1.0,1.0,650935827.7513934,646682836.5409299,-0.011849124718001924,0.47619047619047616,0.38095238095238093,0.010558157906318755,0.08768499114693884,2,0
2007-03-13,1.0920091108710248,1.0,1.0,643791423.6613935,649180375.1250175,-0.022694662563551238,0.47619047619047616,0.2857142857142857,0.006886737226460049,0.05693328680306875,2,0
2007-03-14,1.100607993597099,1.0,1.0,648860874.9113935,644202085.2836213,-0.014998999678944802,0.38095238095238093,0.2857142857142857,0.003100754629475233,0.06023338184671956,2,0
2007-03-15,1.0979078525922352,1.0,1.0,647269013.0813936,646104187.6114693,-0.01741552000795521,0.47619047619047616,0.38095238095238093,-0.0028530722878383763,0.05341781437477322,2,0
2007-03-16,1.0948902176670727,1.0,1.0,645489973.4513935,648985800.9274524,-0.02011618494695344,0.5238095238095238,0.2857142857142857,-0.008686069287636156,0.06206699665621995,2,0
2007-03-19,1.1103017107803763,1.0,1.0,654575783.2613937,650253102.9733709,-0.006323502882714105,0.47619047619047616,0.3333333333333333,-0.0003596567904901038,0.06693785191802926,2,0
2007-03-20,1.118681829489784,1.0,1.0,659516262.6957436,654021469.2075039,0.0,0.3181818181818182,0.3181818181818182,0.004355738820390975,0.07677630359082,2,0
2007-03-21,1.1343893180412283,1.0,1.0,668776575.9257436,661080253.5439999,0.0,0.3181818181818182,0.4090909090909091,0.017249913715119858,0.07853036890250631,2,0
