decision_date,execution_date,ticker,mode,close_price,open_price,intended_target_dollars,cash_before_execution,execution_budget,executed_shares,executed_gross_dollars,entry_fraction_of_intended,cash_limited_at_open,rounding_underfill_dollars,rounding_underfill_fraction,close_required_10bp_cushion,close_cash_above_cushion,blocked,block_reason
2012-01-31,2012-02-01,DG,fractional,42.61,42.79,4935.688406847429,8200.668895363138,4935.688406847429,115.23154122921784,4935.688406847428,0.9999999999999998,False,9.094947017729282e-13,1.842690678186165e-16,123.39221017118572,8077.276685191952,False,
2012-03-01,2012-03-02,PAA,fractional,84.15999999999998,84.19,5153.570705543674,7364.482367059787,5153.570705543674,61.15242051621825,5153.570705543674,1.0,False,0.0,0.0,128.83926763859185,3232.3868151611973,False,
2012-04-10,2012-04-11,PIRRQ,fractional,17.75,17.97,5114.862113754077,21818.9719496613,5114.862113754077,284.3490462655918,5114.862113754078,1.0000000000000002,False,0.0,0.0,127.87155284385192,21691.10039681745,False,
2012-04-11,2012-04-12,VAL1,fractional,49.03,49.120000000000005,5176.590283079383,16704.10983590722,5176.590283079383,105.28132866887557,5176.590283079383,1.0,False,0.0,0.0,129.41475707698456,16574.695078830235,False,
2012-04-25,2012-04-26,AAPL,fractional,610.0,614.2801730000001,5255.729673143348,11538.893514678462,5255.729673143348,8.547368814310403,5255.729673143349,1.0000000000000002,False,0.0,0.0,131.3932418285837,11407.500272849878,False,
2012-05-07,2012-05-08,HD,fractional,51.39,51.22,5273.654683022846,6347.068120974562,5273.654683022846,102.85799095521517,5273.654683022846,1.0,False,0.0,0.0,131.84136707557116,6215.226753898991,False,
2012-05-08,2012-05-09,EC,fractional,63.85,62.94,5215.924897310747,1090.4938794977459,1090.4938794977459,17.308618923144635,1090.4938794977459,0.20907008842477548,True,0.0,0.0,130.39812243276867,943.0153155189467,False,
2012-06-05,2012-06-06,SHW,fractional,128.28,126.609983,5141.132245425953,5071.781547998989,5071.781547998989,40.01828855127343,5071.781547998989,0.9865106178724218,True,0.0,0.0,128.52830613564885,4943.25324186334,False,
2012-08-08,2012-08-09,SBAC,fractional,60.05,60.01,5339.116371723931,10996.77969742388,5339.116371723931,88.88156289176464,5339.116371723931,1.0,False,0.0,0.0,133.47790929309826,10863.301788130782,False,
2012-08-09,2012-08-10,PCYC,fractional,57.16,57.0,5300.458412843041,5680.313096290517,5300.458412843041,92.89760087006049,5300.458412843041,1.0,False,0.0,0.0,132.51146032107602,5525.151865378874,False,
2012-08-24,2012-08-27,ELLI,fractional,25.64,24.65,5347.39364421593,6025.6620222653055,5347.39364421593,216.71608895023562,5347.39364421593,1.0,False,0.0,0.0,133.68484110539825,5891.977181159908,False,
2012-09-07,2012-09-10,DK,fractional,26.2,26.5,5391.639533108253,759.9278251171665,759.9278251171665,28.647873828705883,759.9278251171665,0.14094559186509117,True,0.0,0.0,134.79098832770632,625.1368367894602,False,
2012-10-19,2012-10-22,ONIT,fractional,35.7,35.88,5374.079124027615,8506.163086970397,5374.079124027615,149.62961018991084,5374.079124027615,1.0,False,0.0,0.0,134.3519781006904,8371.811108869706,False,
2012-11-21,2012-11-23,VMED,fractional,33.72,33.95,5226.342209098635,12639.693647208387,5226.342209098635,153.7885445658505,5226.342209098635,1.0,False,0.0,0.0,130.65855522746588,12509.03509198092,False,
2012-12-10,2012-12-11,WHR,fractional,99.66,100.10000000000001,5182.946001341338,7502.140936317664,5182.946001341338,51.72595637470759,5182.946001341338,1.0,False,0.0,0.0,129.57365003353345,7372.567286284131,False,
2012-12-11,2012-12-12,HOV,fractional,5.45,5.480000000000001,5185.687502488164,2319.1949349763263,2319.1949349763263,422.7879665911326,2319.1949349763263,0.44722998326905444,True,0.0,0.0,129.6421875622041,2189.552747414122,False,
2013-02-15,2013-02-19,CVI,fractional,56.11,56.15,5553.468755191452,8734.736374817212,5553.468755191452,98.8053576911326,5553.468755191452,1.0,False,0.0,0.0,138.8367188797863,8595.899655937426,False,
2013-03-05,2013-03-06,EV1,fractional,39.25,39.48,5727.225512105048,3310.3155286963765,3310.3155286963765,83.7641469142908,3310.3155286963765,0.5779963652033088,True,0.0,0.0,143.18063780262622,3167.1348908937503,False,
2013-05-17,2013-05-20,OHI,fractional,36.91,36.93,6128.210615965329,8400.602910038084,6128.210615965329,165.77548138201712,6128.210615965329,1.0,False,0.0,0.0,153.20526539913322,8247.39764463895,False,
2013-05-20,2013-05-21,RDN,fractional,13.62,13.72,6118.455980954854,2272.3922940727543,2272.3922940727543,165.46079970122838,2272.3922940727543,0.3713996310745905,True,0.0,0.0,152.96139952387134,2119.430894548883,False,
2013-06-21,2013-06-24,LGF.B,fractional,28.3,27.91,5713.129782623009,13393.637633326782,5713.129782623009,204.4938144128537,5713.129782623009,1.0,False,0.0,0.0,142.82824456557523,8476.373452392643,False,
2013-07-23,2013-07-24,NXST,fractional,35.73,35.67,6141.595559897432,8497.208398791809,6141.595559897432,172.00617044568642,6141.5955598974315,0.9999999999999999,False,9.094947017729282e-13,1.480876903897132e-16,153.5398889974358,8343.668509794374,False,
2013-07-24,2013-07-25,CBOE,fractional,49.67,49.5,6118.878047501584,2355.612838894377,2355.612838894377,47.54059756192045,2355.612838894377,0.3849746343377777,True,0.0,0.0,152.9719511875396,2202.6408877068375,False,
2013-08-01,2013-08-02,TW2,fractional,86.29999999999998,85.68,6302.439600517629,166.52139973896266,166.52139973896266,1.9415854889620492,166.52139973896266,0.026421736707367416,True,0.0,0.0,157.56099001294072,8.960409726021936,False,
2013-12-09,2013-12-10,OA,fractional,120.75,120.1,6804.392298257701,8283.144433025342,6804.392298257701,56.59945631602122,6804.392298257701,1.0,False,0.0,0.0,170.10980745644252,8113.034625568899,False,
2013-12-10,2013-12-11,CTSH,fractional,94.69,95.08,6809.2606929037875,1478.7521347676402,1478.7521347676402,15.537177744086375,1478.75213476764,0.21716779566226754,True,2.2737367544323206e-13,1.5376050529182148e-16,170.23151732259467,1308.5206174450454,False,
2014-04-10,2014-04-11,GLOG,fractional,24.9,24.13,6881.262835362248,17329.958413003267,6881.262835362248,284.88969941630063,6881.262835362249,1.0000000000000002,False,0.0,0.0,172.03157088405618,17157.92684211921,False,
2014-04-28,2014-04-29,HP,fractional,107.03,107.62,7059.70273863655,10467.123689962162,7059.70273863655,65.53289433700058,7059.702738636551,1.0000000000000002,False,0.0,0.0,176.49256846591373,10272.203009175104,False,
2014-05-08,2014-05-09,TRGP,fractional,109.32,108.88,7035.099235486725,5638.950680248432,5638.950680248432,51.73877078329856,5638.950680248432,0.801545293320699,True,0.0,0.0,175.87748088716813,5463.0731993612635,False,
2014-06-09,2014-06-10,EXC,fractional,37.08,37.18,7282.130392549367,325.37362763236615,325.37362763236615,8.742565332256936,325.37362763236615,0.04468110430503534,True,0.0,0.0,182.05325981373417,143.32036781863198,False,
2014-10-30,2014-10-31,MDVN,fractional,102.74,104.37,7759.984562399705,12117.840002183964,7759.984562399705,74.27644275241579,7759.984562399705,1.0,False,0.0,0.0,193.99961405999264,11885.915869139813,False,
2014-11-12,2014-11-13,CNQR,fractional,128.3,128.36,7875.536081888597,10571.73857509281,7875.536081888597,61.293770750039904,7875.536081888597,1.0,False,0.0,0.0,196.88840204721495,10350.13041171061,False,
2014-12-18,2014-12-19,LOW,fractional,66.62,66.88,8071.077581389141,16272.430944254516,8071.077581389141,120.55942833167344,8071.0775813891405,0.9999999999999999,False,9.094947017729282e-13,1.126856597029999e-16,201.77693953472854,16070.654004719789,False,
2014-12-30,2014-12-31,COST,fractional,143.49,143.49,8086.3594481153295,8201.64460068872,8086.3594481153295,56.298565523370144,8086.35944811533,1.0000000000000002,False,0.0,0.0,202.15898620288326,7999.485614485837,False,
2015-01-29,2015-01-30,BBWI,fractional,86.37999999999998,85.65999999999998,8158.247044486171,246.51062551514173,246.51062551514173,2.874904986621385,246.51062551514173,0.03021612659814565,True,0.0,0.0,203.95617611215428,42.554449402987444,False,
2015-02-06,2015-02-09,KR,fractional,71.71,71.55,8257.788189061333,281.4928276168507,281.4928276168507,3.930281146063591,281.4928276168507,0.034088162734632714,True,0.0,0.0,206.44470472653336,75.04812289031736,False,
2015-07-24,2015-07-27,ADPTQ,fractional,108.9,109.47,8540.805019880489,14052.57632197038,8540.805019880489,77.94165293809588,8540.805019880489,1.0,False,0.0,0.0,213.5201254970122,13839.056196473368,False,
2015-08-03,2015-08-04,SKX,fractional,148.65,149.18099999999998,8668.747307126798,5532.712338818465,5532.712338818465,37.05019508962134,5532.7123388184655,0.6382366612843683,True,0.0,0.0,216.71868267816996,5315.993656140295,False,
2015-08-21,2015-08-24,TREE,fractional,110.88,100.01,8289.287846772055,6763.0765490112035,6763.0765490112035,67.5564466431599,6763.076549011204,0.8158814935645919,True,0.0,0.0,207.23219616930137,6555.844352841902,False,
2015-09-22,2015-09-23,PRE1,fractional,138.5,138.42,8092.717209459331,241.36326099369813,241.36326099369813,1.741960257584477,241.3632609936981,0.029824749184560156,True,2.842170943040401e-14,1.1775491146991955e-16,202.31793023648325,39.045330757214884,False,
2015-10-27,2015-10-28,UHAL,fractional,401.21,401.45,8140.617522210161,25793.323580345394,8140.617522210161,20.257778147149057,8140.617522210161,1.0,False,0.0,0.0,203.51543805525404,25589.808142290138,False,
2015-10-28,2015-10-29,AIZ,fractional,81.4,81.39,8239.235586144068,17674.903557067522,8239.235586144068,101.13041628655249,8239.235586144068,1.0,False,0.0,0.0,205.98088965360168,17446.725168481633,False,
2015-10-30,2015-11-02,ACGL,fractional,74.89,74.88899999999998,8302.35271821449,9435.667970923454,8302.35271821449,110.75136080806178,8302.35271821449,1.0,False,0.0,0.0,207.55881795536223,9228.109152968093,False,
2015-11-24,2015-11-25,VRE,fractional,23.78,23.76,8287.73937995929,1199.7458801181542,1199.7458801181542,50.44391131251553,1199.7458801181542,0.14476153569926176,True,0.0,0.0,207.19348449898223,986.1687240962702,False,
2016-01-26,2016-01-27,SWI1,fractional,59.02,58.99,7524.106156809043,39602.37072369487,7524.106156809043,127.42142002444146,7524.106156809043,1.0,False,0.0,0.0,188.10265392022606,39414.26806977464,False,
2016-02-04,2016-02-05,TAL,fractional,47.95,48.062110999999994,7482.4356827790625,47427.440508186555,7482.4356827790625,155.52709954951848,7482.4356827790625,1.0,False,0.0,0.0,187.06089206947658,47240.379616117076,False,
2016-02-19,2016-02-22,HPY,fractional,92.33,92.69999999999999,7494.973678119843,47620.976701213316,7494.973678119843,80.77115633147699,7494.973678119843,1.0,False,0.0,0.0,187.37434195299608,47433.60235926032,False,
2016-02-22,2016-02-23,EDU,fractional,31.77,31.51,7541.727308066903,40126.00302309347,7541.727308066903,239.1048275135497,7541.727308066903,1.0,False,0.0,0.0,188.54318270167258,39937.4598403918,False,
2016-02-23,2016-02-24,HRL,fractional,43.57,43.5,7525.726367113284,32584.275715026568,7525.726367113284,172.8323714702145,7525.726367113284,1.0,False,0.0,0.0,188.1431591778321,32396.132555848737,False,
2016-02-24,2016-02-25,COR2,fractional,65.11,65.11,7618.3607259213295,25058.549347913286,7618.3607259213295,116.89064622861903,7618.3607259213295,1.0,False,0.0,0.0,190.45901814803324,24868.09032976525,False,
2016-02-25,2016-02-26,EDR1,fractional,40.3,40.21,7695.154361093829,17524.369065888164,7695.154361093829,191.1829618055118,7695.154361093829,1.0,False,0.0,0.0,192.37885902734573,17247.809762964607,False,
2016-03-03,2016-03-04,HMIN,fractional,35.02,35.0,7707.892866269337,9930.705672492055,7707.892866269337,220.00550495987835,7707.892866269337,1.0,False,0.0,0.0,192.69732165673344,9703.265512374594,False,
2016-04-01,2016-04-04,BRKR,fractional,29.26,29.4,8198.502840658066,2727.1394277499944,2727.1394277499944,92.66717730398835,2727.1394277499944,0.3326387123055624,True,0.0,0.0,204.96257101645165,2494.3524918895164,False,
2016-05-06,2016-05-09,CPB,fractional,63.92,64.02,8201.498638758416,39309.23067138338,8201.498638758416,127.98040195915326,8201.498638758414,0.9999999999999998,False,1.8189894035458565e-12,2.2178744198648362e-16,205.03746596896042,39104.19320541442,False,
2016-05-16,2016-05-17,AG,fractional,11.23,11.58,8225.376163647497,31217.15865254959,8225.376163647497,709.5992231988649,8225.376163647497,1.0,False,0.0,0.0,205.63440409118743,31011.524248458405,False,
2016-05-20,2016-05-23,B,fractional,18.2,17.85,8068.99758428852,23025.39773586008,8068.99758428852,451.5930895036907,8068.99758428852,1.0,False,0.0,0.0,201.724939607213,22823.672796252864,False,
2016-05-23,2016-05-24,BKH,fractional,58.19,58.5,8039.804018798014,14956.400151571559,8039.804018798014,137.2952520778028,8039.804018798013,0.9999999999999999,False,9.094947017729282e-13,1.1312398904829296e-16,200.99510046995036,14755.405051101608,False,
2016-05-25,2016-05-26,CDE,fractional,7.66,7.88,8136.042289570496,6916.596132773546,6916.596132773546,876.8637622242665,6916.596132773546,0.8501180164267158,True,0.0,0.0,203.4010572392624,6713.195075534283,False,
2016-06-14,2016-06-15,UGI,fractional,43.79,43.79,8224.54972701337,205.9323000132087,205.9323000132087,4.6980263402550575,205.9323000132087,0.025038732435020507,True,0.0,0.0,205.6137431753342,0.31855683787449607,False,
2016-09-14,2016-09-15,EXEL,fractional,13.01,12.93,8241.432494665563,15574.247864254852,8241.432494665563,636.7516856434798,8241.432494665563,1.0,False,0.0,0.0,206.0358123666391,15368.212051888213,False,
2016-09-30,2016-10-03,WB,fractional,50.14,50.64,8341.896524262338,11218.881589070497,8341.896524262338,164.56482940957815,8341.896524262336,0.9999999999999998,False,1.8189894035458565e-12,2.180546591839566e-16,208.54741310655848,9499.768116047508,False,
2016-10-21,2016-10-24,NTES,fractional,263.53,267.98,8175.869878148974,27229.22814301317,8175.869878148974,30.478775192077773,8175.869878148975,1.0000000000000002,False,0.0,0.0,204.39674695372435,27024.831396059446,False,
2016-10-28,2016-10-31,NVDA,fractional,70.56,70.8,8046.7603330777865,25984.01168267818,8046.7603330777865,113.54126569867685,8046.760333077786,0.9999999999999999,False,9.094947017729282e-13,1.1302619490657277e-16,201.16900832694466,25782.842674351235,False,
2016-11-01,2016-11-02,GEN,fractional,25.22,25.23,7931.620262828298,24660.986201534724,7931.620262828298,314.05852422758767,7931.620262828298,1.0,False,0.0,0.0,198.29050657070746,24462.695694964015,False,
2016-11-03,2016-11-04,BRSL,fractional,27.55,27.45,7869.7009651233475,16729.365938706425,7869.7009651233475,286.4057969397942,7869.700965123347,0.9999999999999999,False,9.094947017729282e-13,1.1556915641440426e-16,196.7425241280837,16532.623414578342,False,
2016-11-04,2016-11-07,CWEI,fractional,100.94,103.01,7865.078080101808,8859.66497358308,7865.078080101808,76.27629219728732,7865.078080101808,1.0,False,0.0,0.0,196.6269520025452,8663.038021580534,False,
2016-11-07,2016-11-08,TTMI,fractional,13.39,13.41,7999.007367919036,994.5868934812715,994.5868934812715,74.09346011790385,994.5868934812717,0.12433878951908206,True,0.0,0.0,199.97518419797592,794.6117092832956,False,
2016-11-28,2016-11-29,DPZ,fractional,170.04,169.88,8269.65795010945,7942.4880899677455,7942.4880899677455,46.70681384760605,7942.4880899677455,0.9604373164990005,True,0.0,0.0,206.7414487527362,7735.74664121501,False,
2016-12-02,2016-12-05,REN,fractional,33.9,34.21,8042.696296927843,229.51092604920754,229.51092604920754,6.7021819469395725,229.51092604920757,0.028536565049320138,True,0.0,0.0,201.06740742319607,28.443518626011468,False,
2017-01-30,2017-01-31,CFG,fractional,36.53,36.33,8624.737658610158,234.78879959985358,234.78879959985358,6.456213744962816,234.78879959985358,0.02722271782556327,True,0.0,0.0,215.61844146525397,19.17035813459961,False,
2017-05-08,2017-05-09,WNC,fractional,21.82,21.85,9399.293363081488,33142.69295418257,9399.293363081488,429.74386542891835,9399.293363081488,1.0,False,0.0,0.0,234.98233407703717,32907.71062010553,False,
2017-05-17,2017-05-18,AAPL,fractional,150.25,151.272,9381.854368052349,23901.589418751148,9381.854368052349,61.95781034273484,9381.854368052349,1.0,False,0.0,0.0,234.54635920130872,23633.027914464143,False,
2017-05-31,2017-06-01,HRC,fractional,77.36,77.72,9438.546094110823,14678.013680844719,9438.546094110823,121.32162863012984,9438.546094110823,1.0,False,0.0,0.0,235.9636523527706,14430.164879101469,False,
2017-06-14,2017-06-15,RACE,fractional,88.42,85.81999999999998,9547.784643914938,17253.675348359786,9547.784643914938,111.14246559680056,9547.784643914938,1.0,False,0.0,0.0,238.69461609787342,16993.14283910849,False,
2017-07-14,2017-07-17,ISRG,fractional,951.75,954.9210220000001,9592.92647331387,36343.57699981055,9592.92647331387,10.035744223236597,9592.926473313872,1.0000000000000002,False,0.0,0.0,239.82316183284675,36103.7538379777,False,
2017-07-18,2017-07-19,SPGI,fractional,149.87,150.01,9675.55034847978,26750.650526496684,9675.55034847978,64.43493409783191,9675.55034847978,1.0,False,0.0,0.0,241.88875871199446,26508.76176778469,False,
2017-07-31,2017-08-01,FIZZ,fractional,102.12,102.82,9575.941128069288,17421.930021440614,9575.941128069288,93.04001899743214,9575.941128069288,1.0,False,0.0,0.0,239.3985282017322,17182.531493238883,False,
2017-08-04,2017-08-07,WGHTQ,fractional,41.39,41.86,9659.222350249205,8874.85808991455,8874.85808991455,211.80105345954934,8874.85808991455,0.9187963345398693,True,0.0,0.0,241.48055875623012,7604.508334615096,False,
2017-08-30,2017-08-31,PRXL,fractional,87.84999999999998,87.87,10011.9629548796,340.12850779979703,340.12850779979703,3.8669479808889986,340.128507799797,0.03397220997846643,True,5.684341886080802e-14,1.671233594282153e-16,250.29907387199,26.574960681902326,False,
2017-10-13,2017-10-16,ABBV,fractional,90.67,91.01000000000002,10725.500247250086,633.7704804401816,633.7704804401816,6.956788738568119,633.7704804401817,0.05909006254535068,True,0.0,0.0,268.13750618125215,365.63297425892944,False,
2017-11-20,2017-11-21,IBKR,fractional,55.31,55.48,10514.318670688072,267.0084535759279,267.0084535759279,4.807889543332081,267.0084535759279,0.0253947461493912,True,0.0,0.0,262.8579667672018,4.1504868087261,False,
2018-02-06,2018-02-07,EC,fractional,17.75,17.75,11224.560186637493,7965.4561642467925,7965.4561642467925,448.30978397640627,7965.456164246792,0.7096452806880961,True,9.094947017729282e-13,1.1417986403028927e-16,280.61400466593733,7684.842159580855,False,
2018-03-08,2018-03-09,NKTR,fractional,108.44,107.16999400000002,11515.788867024643,366.10028357417997,366.10028357417997,3.412658108622781,366.1002835741799,0.03179115975480453,True,5.684341886080802e-14,1.552673445260806e-16,287.89472167561604,78.20556189856393,False,
2018-04-19,2018-04-20,GMED,fractional,51.08,50.89,11626.924715389014,9296.338972868483,9296.338972868483,182.4926689123116,9296.338972868483,0.7995526934619398,True,0.0,0.0,290.67311788472534,9005.665854983758,False,
2018-05-14,2018-05-15,HLF,fractional,111.17,55.05,12082.776531734395,6830.602822537815,6830.602822537815,123.95602258845271,6830.602822537815,0.5653173179689132,True,0.0,0.0,302.06941329335984,6528.5334092444555,False,
2018-06-13,2018-06-14,ABMD,fractional,433.07,435.19,12686.733418805177,498.9194560071215,498.9194560071215,1.1452952387971906,498.9194560071215,0.039326077055232174,True,0.0,0.0,317.1683354701295,181.751120536992,False,
2018-07-31,2018-08-01,TNDM,fractional,27.56,27.58,12075.1833584658,30726.929167302438,12075.1833584658,437.38652060288524,12075.183358465802,1.0000000000000002,False,0.0,0.0,301.879583961645,30425.049583340795,False,
2018-08-29,2018-08-30,AMED,fractional,122.98,122.61,12727.463902494454,46363.81490996007,12727.463902494454,103.70075159726869,12727.463902494454,1.0,False,0.0,0.0,318.1865975623613,45922.65278028227,False,
2018-09-04,2018-09-05,IIN,fractional,76.59999999999998,75.9,12821.27659964238,33691.00487835955,12821.27659964238,168.75452083677035,12821.276599642379,0.9999999999999999,False,1.8189894035458565e-12,1.4187272144152892e-16,320.5319149910595,33370.47296336849,False,
2018-09-12,2018-09-13,WWE,fractional,86.09,86.09,12708.661455581763,38187.49317345479,12708.661455581763,147.47317330806916,12708.661455581765,1.0000000000000002,False,0.0,0.0,317.7165363895441,37869.776637065246,False,
2018-09-17,2018-09-18,EPAY,fractional,66.77,67.1,12504.260785217826,25505.741952337678,12504.260785217826,186.16645329659653,12504.260785217826,1.0,False,0.0,0.0,312.60651963044563,25193.135432707233,False,
2018-10-05,2018-10-08,WCG,fractional,315.44,314.03,12259.544692209316,29399.097713387,12259.544692209316,39.00040567721079,12259.544692209318,1.0000000000000002,False,0.0,0.0,306.48861730523294,29092.609096081767,False,
2018-10-29,2018-10-30,REGI,fractional,29.39,29.17,10841.009921035826,66631.27603764209,10841.009921035826,371.2780164996411,10841.009921035826,1.0,False,0.0,0.0,271.0252480258956,56636.75458072197,False,
2018-11-01,2018-11-02,RGEN,fractional,63.55,64.71,11185.380812833258,62430.14152586791,11185.380812833258,172.68129510472932,11185.380812833258,1.0,False,0.0,0.0,279.6345203208314,55510.631596285435,False,
2018-11-08,2018-11-09,TNDM,fractional,39.09,38.33,11298.118242981709,51289.98948071495,11298.118242981709,294.46468592669294,11298.118242981709,1.0,False,0.0,0.0,282.4529560745427,50962.30775696011,False,
2018-11-09,2018-11-12,LLY,fractional,112.21,112.26,11150.751769826204,39991.87123773324,11150.751769826204,99.23046639647724,11150.751769826204,1.0,False,0.0,0.0,278.76879424565504,39713.10244348759,False,
2018-11-26,2018-11-27,MKC,fractional,144.74,145.58,10579.216495802908,47563.946529075874,10579.216495802908,72.59683918089678,10579.216495802906,0.9999999999999998,False,1.8189894035458565e-12,1.7193989784286048e-16,264.4804123950727,47299.4661166808,False,
2018-11-29,2018-11-30,CABO,fractional,885.9299999999998,887.4299999999998,10922.799647319951,37122.89123100576,10922.799647319951,12.296054629165562,10922.799647319953,1.0000000000000002,False,0.0,0.0,273.06999118299876,36849.821239822755,False,
2018-12-04,2018-12-06,CHD,fractional,66.6,66.42,10770.03759912133,26262.31017284416,10770.03759912133,161.98853238182068,10770.03759912133,1.0,False,0.0,0.0,269.2509399780333,25993.05923286613,False,
2018-12-18,2018-12-19,MZTI,fractional,184.97,185.46999999999997,10185.19924787786,26881.965852072033,10185.19924787786,54.8607549665941,10185.19924787786,1.0,False,0.0,0.0,254.62998119694646,26627.335870875086,False,
2018-12-24,2018-12-26,IDTI,fractional,48.21,48.25,9568.753395010483,45023.24443173283,9568.753395010483,198.11801452455282,9568.753395010483,1.0,False,0.0,0.0,239.21883487526205,26385.515876600326,False,
2018-12-26,2018-12-27,ESL,fractional,121.29,121.2,9991.225698279986,35454.49103672235,9991.225698279986,82.35350209427526,9991.225698279986,1.0,False,0.0,0.0,249.78064245699963,35204.71039426535,False,
2019-01-16,2019-01-17,TRCO,fractional,45.86,45.82,10522.030471627493,25504.64553677547,10522.030471627493,229.40896884929768,10522.030471627493,1.0,False,0.0,0.0,263.0507617906873,25241.594774984784,False,
2019-01-23,2019-01-24,AU,fractional,12.5,12.6,10582.639504651845,15040.483590747182,10582.639504651845,839.0529712075104,10582.639504651845,1.0,False,0.0,0.0,264.5659876162961,14775.917603130887,False,
2019-01-28,2019-01-29,EHTH,fractional,55.44,55.5,10543.0542380128,4457.844086095338,4457.844086095338,80.24127379098988,4457.844086095338,0.4228228353433541,True,0.0,0.0,263.57635595032,4194.267730145018,False,
2019-03-01,2019-03-04,KL,fractional,35.27,34.56,11341.866887460727,327.5405919157574,327.5405919157574,9.467979703044564,327.5405919157574,0.028878895790769486,True,0.0,0.0,283.54667218651815,43.993919729239224,False,
2019-04-26,2019-04-29,SEE,fractional,46.43,46.48,11573.494422821072,28377.523653242897,11573.494422821072,248.75069901744283,11573.494422821072,1.0,False,0.0,0.0,289.3373605705268,28088.18629267237,False,
2019-05-03,2019-05-06,ENPH,fractional,13.83,13.5,11500.71328964619,16804.029230421824,11500.71328964619,851.0536344874527,11500.71328964619,1.0,False,0.0,0.0,287.51783224115474,16516.511398180668,False,
2019-05-14,2019-05-15,ZNGA,fractional,6.01,6.01,11255.660655663803,5340.168331892498,5340.168331892498,887.6594839258078,5340.168331892498,0.4744429043536726,True,0.0,0.0,281.3915163915951,5021.9244243840385,False,
2019-07-15,2019-07-16,ERIE,fractional,265.22,265.52,12457.655551859598,8975.881971719858,8975.881971719858,33.77114739629104,8975.881971719858,0.7205113301097812,True,0.0,0.0,311.44138879648995,8664.44058292337,False,
