variant,defensive_sessions,fast_episodes,fast_beneficial_fraction,full_cagr,full_sharpe,full_mdd,full_multiple,discovery_cagr,discovery_sharpe,discovery_mdd,discovery_multiple,validation_cagr,validation_sharpe,validation_mdd,validation_multiple
jaccard_knn3_252,791,11,0.7272727272727273,0.19514545304876552,1.085814538550816,-0.2520906507356683,35.35469266949675,0.16949158534745834,1.0343470598753437,-0.17519338433235354,4.36942114876639,0.21869966343776093,1.1307709097412604,-0.2520906507356683,8.091312721636392
phi_knn3_252,808,11,0.7272727272727273,0.1930853257408831,1.0750123896883,-0.2520906507356676,34.15557266472412,0.16949158534745834,1.0343470598753437,-0.17519338433235354,4.36942114876639,0.2147281468971396,1.111703553806926,-0.2520906507356676,7.816880836735393
raw_knn3_63,870,12,0.6666666666666666,0.19207268151497003,1.0772049231822654,-0.28387297134700284,33.58041395762792,0.16949158534745834,1.0343470598753437,-0.17519338433235354,4.36942114876639,0.2127782104211835,1.1151514401499105,-0.28387297134700284,7.685249400784527
resid_knn3_monthly126,917,12,0.6666666666666666,0.1868415328183317,1.054822065765165,-0.25209065073566783,30.75284277163747,0.1444828005183345,0.919590066406272,-0.20595549675799607,3.5645569565519,0.22611685431852058,1.1632562110667644,-0.25209065073566783,8.627312629826786
raw_knn3_252,918,12,0.6666666666666666,0.18636310821396074,1.052969831421658,-0.2520906507356695,30.505850926255267,0.1444828005183345,0.919590066406272,-0.20595549675799607,3.5645569565519,0.22518189015785217,1.160018844646493,-0.2520906507356695,8.558022259406286
resid_knn3_252,918,12,0.6666666666666666,0.18636310821396074,1.052969831421658,-0.2520906507356695,30.505850926255267,0.1444828005183345,0.919590066406272,-0.20595549675799607,3.5645569565519,0.22518189015785217,1.160018844646493,-0.2520906507356695,8.558022259406286
resid_knn3_63,1015,13,0.6153846153846154,0.18134707684222495,1.0347693400664375,-0.28387297134700495,28.027214963182235,0.1444828005183345,0.919590066406272,-0.20595549675799607,3.5645569565519,0.21539952782863558,1.128174433859072,-0.28387297134700495,7.86267297063469
jaccard_knn3_504,1029,13,0.6923076923076923,0.178636998490326,1.0273846258404662,-0.2520906507356687,26.76891152220801,0.14044578996919332,0.9249041318244877,-0.20595549675799518,3.4478777182697815,0.21394552310244586,1.1111637797073965,-0.2520906507356687,7.763806165011924
