decision_date,ticker,outcome,planned_shares,close_price,close_nav,cash_before_decision,required_reserve,uncommitted_cash_after_reserve,intended_capital,funding_fraction,q0_reason,buffer_basis_points
2007-07-13,GLBL1,PLAN,135,28.68,127802.076521001,4014.441521001018,127.802076521001,3886.639444480017,5112.08306084004,0.760284877656379,,10
2007-08-23,TBSIQ,PLAN,117,38.17,112712.66701100102,9180.427011001018,112.71266701100102,9067.714343990017,4508.50668044004,1.0,,10
2007-08-28,DRYS,PLAN,71,61.3,109590.459311001,4718.269311001019,109.590459311001,4608.678851690018,4383.61837244004,1.0,,10
2007-09-11,GRMN,Q0_SKIP,0,106.88,114001.32161100101,195.5266110010193,114.00132161100102,81.52528939001827,4560.05286444004,0.01787814567365313,CASH_SCARCITY,10
2007-09-11,OII,PLAN,1,72.29,114001.32161100101,195.5266110010193,114.00132161100102,81.52528939001827,4560.05286444004,0.01787814567365313,,10
2007-10-29,EDO,PLAN,89,57.65,129095.75395100101,9812.103951001041,129.095753951001,9683.00819705004,5163.83015804004,1.0,,10
2007-11-29,MTL,PLAN,57,82.76999999999998,119798.54087100102,34622.99087100104,119.79854087100102,34503.19233013004,4791.941634840041,1.0,,10
2007-12-04,TELFY,PLAN,46,103.11,120484.13777574206,29571.107775742043,120.48413777574206,29450.623637966302,4819.365511029682,1.0,,10
2007-12-10,IHS2,PLAN,71,69.05,123707.27938406405,24883.13938406404,123.70727938406405,24759.432104679978,4948.291175362562,1.0,,10
2007-12-11,BIDU,PLAN,12,378.38,121002.47068406401,19929.490684064043,121.00247068406402,19808.48821337998,4840.098827362561,1.0,,10
2007-12-12,SIGM,PLAN,73,65.98,122159.37516406404,19896.365164064042,122.15937516406404,19774.205788899977,4886.375006562562,1.0,,10
2007-12-13,BMRN,PLAN,165,29.76,123329.81285406403,15064.402854064043,123.32981285406403,14941.073041209978,4933.192514162562,1.0,,10
2007-12-14,KUST,PLAN,800,6.1,122176.13245406405,9158.102454064043,122.17613245406405,9035.926321609979,4887.045298162562,1.0,,10
2008-01-14,CVD,PLAN,49,95.66,118662.25517406402,28125.85517406404,118.66225517406401,28007.192918889974,4746.4902069625605,1.0,,10
2008-01-18,PHRM,PLAN,63,67.84,107958.41024406406,43952.97024406405,107.95841024406405,43845.01183381998,4318.336409762563,1.0,,10
2008-02-05,PRGO,PLAN,130,33.48,109239.53512406406,39828.79512406405,109.23953512406406,39719.555588939984,4369.581404962562,1.0,,10
2008-02-06,MEE,PLAN,114,38.26,110021.69762406405,35436.90762406405,110.02169762406405,35326.88592643999,4400.8679049625625,1.0,,10
2008-02-07,MOS,PLAN,47,93.75,110648.80228406405,35056.142284064044,110.64880228406405,34945.49348177998,4425.952091362562,1.0,,10
2008-02-08,INCY,PLAN,372,11.98,111763.60647406403,30575.856474064043,111.76360647406403,30464.092867589978,4470.544258962561,1.0,,10
2008-02-11,AUXL,PLAN,134,33.47,112911.50107406404,26126.011074064045,112.91150107406405,26013.09957298998,4516.460042962562,1.0,,10
2008-02-12,GOLD1,PLAN,97,46.39,113699.42579406405,21576.185794064044,113.69942579406406,21462.48636826998,4547.977031762563,1.0,,10
2008-02-20,FRFHF,PLAN,15,307.0,116601.22261406404,17018.452614064045,116.60122261406404,16901.85139144998,4664.048904562562,1.0,,10
2008-02-21,CMO,PLAN,255,18.11,115893.67766406405,12559.127664064043,115.89367766406404,12443.233986399979,4635.747106562562,1.0,,10
2008-02-22,GLDN1,PLAN,44,105.06,116555.29256406403,7959.432564064044,116.55529256406403,7842.8772714999795,4662.211702562561,1.0,,10
2008-02-25,KGC,PLAN,134,23.87,118440.17948406404,3331.7294840640443,118.44017948406403,3213.28930457998,4737.6071793625615,0.6782515271796603,,10
2008-02-26,CNX,Q0_SKIP,0,81.33,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,GG,Q0_SKIP,0,42.27,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,FCL1,Q0_SKIP,0,57.81,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,BVN,Q0_SKIP,0,72.54,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,WLTGQ,Q0_SKIP,0,52.57,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,ANRZQ,Q0_SKIP,0,41.5,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,MON2,Q0_SKIP,0,120.76,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,CPHD,Q0_SKIP,0,31.82,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,HES,Q0_SKIP,0,98.54,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,SID,Q0_SKIP,0,37.47,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,TRA,Q0_SKIP,0,50.38,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,NVT1,Q0_SKIP,0,74.72,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,PBR,Q0_SKIP,0,121.75,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,RESP1,Q0_SKIP,0,65.73,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,ADM,Q0_SKIP,0,45.92,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AEM,Q0_SKIP,0,67.39,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,ACIIQ,Q0_SKIP,0,54.45,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,OTEX,Q0_SKIP,0,33.07,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,CSIQ,Q0_SKIP,0,19.32,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,ATVI,Q0_SKIP,0,27.25,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,MFA,Q0_SKIP,0,10.1,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AUY,Q0_SKIP,0,17.57,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,BTUUQ,Q0_SKIP,0,59.12,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,EOG,Q0_SKIP,0,108.23,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,POT,Q0_SKIP,0,161.53,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,SWN,Q0_SKIP,0,68.13,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,WTI,Q0_SKIP,0,36.55,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,NLY,Q0_SKIP,0,20.87,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,CMEDQ,Q0_SKIP,0,55.57,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,SYT1,Q0_SKIP,0,56.89,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,WLL2,Q0_SKIP,0,60.85,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,RRC,Q0_SKIP,0,65.16,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,VAR,Q0_SKIP,0,53.69,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,PAAS,Q0_SKIP,0,39.19,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,SGY,Q0_SKIP,0,49.72,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,ILMN,Q0_SKIP,0,74.45,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,BEAS,Q0_SKIP,0,18.82,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,MBT,Q0_SKIP,0,87.03,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,VEON,Q0_SKIP,0,37.7,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,PPDI,Q0_SKIP,0,46.65,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,KWKAQ,Q0_SKIP,0,34.73,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,FSLR,Q0_SKIP,0,220.69,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AIZ,Q0_SKIP,0,64.52,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AGP,Q0_SKIP,0,37.91,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,IMCL,Q0_SKIP,0,45.58,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,WDR,Q0_SKIP,0,33.92,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AGU,Q0_SKIP,0,74.06999999999998,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,PRXL,Q0_SKIP,0,58.07,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,AGCO,Q0_SKIP,0,66.7,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,CMP,Q0_SKIP,0,57.94,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,SOHU,Q0_SKIP,0,45.58,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,WPM,Q0_SKIP,0,16.97,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,UAPH,Q0_SKIP,0,38.62,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,DE,Q0_SKIP,0,87.45999999999998,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,CASH_SCARCITY,10
2008-02-26,CDE,PLAN,1,4.84,119016.15822406404,127.26822406404426,119.01615822406404,8.252065839980219,4760.646328962562,0.0017333919114673041,,10
2008-03-13,CMP,PLAN,74,60.76,113231.33214106405,15455.282141064043,113.23133214106406,15342.050808922979,4529.253285642562,1.0,,10
2008-03-14,SID,PLAN,113,39.12,111574.65630106405,10924.916301064044,111.57465630106405,10813.34164476298,4462.986252042562,1.0,,10
2008-04-08,WLTGQ,PLAN,68,69.27,117951.05380106403,9712.373801064045,117.95105380106403,9594.422747262981,4718.042152042562,1.0,,10
2008-04-09,XEC,PLAN,80,58.99,118596.04372106405,4977.563721064045,118.59604372106405,4858.967677342981,4743.841748842562,1.0,,10
2008-04-10,EOG,PLAN,1,129.82,120340.10412106404,263.25412106404656,120.34010412106404,142.91401694298253,4813.604164842562,0.02968960721506622,,10
2008-04-14,NEU,Q0_SKIP,0,82.47,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,HES,Q0_SKIP,0,101.19,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,SWN,Q0_SKIP,0,38.08,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,CTRA,Q0_SKIP,0,57.92,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,HP,Q0_SKIP,0,52.89,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,WTI,Q0_SKIP,0,37.97,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,SGY,Q0_SKIP,0,60.44,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,NFLX,Q0_SKIP,0,35.78,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,RRC,Q0_SKIP,0,66.85,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,OVV,Q0_SKIP,0,80.23,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,TT2,Q0_SKIP,0,45.91,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,STLD,Q0_SKIP,0,34.57,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,CLR,Q0_SKIP,0,38.23,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,ANRZQ,Q0_SKIP,0,47.81,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,KWKAQ,Q0_SKIP,0,40.1,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,LNN,Q0_SKIP,0,107.75,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,POT,Q0_SKIP,0,181.9,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,SYT1,Q0_SKIP,0,61.13,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,WLL2,Q0_SKIP,0,70.47,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,APA,Q0_SKIP,0,136.44,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,MLNM,Q0_SKIP,0,24.45,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,CASH_SCARCITY,10
2008-04-14,THC,PLAN,2,5.22,119900.06577106407,134.77577106404658,119.90006577106406,14.875705292982516,4796.002630842563,0.0031016883096182013,,10
2008-04-22,LNN,Q0_SKIP,0,128.89,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,NEU,Q0_SKIP,0,88.51999999999998,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,BPZRQ,Q0_SKIP,0,20.62,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,HP,Q0_SKIP,0,56.7,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,WMT,Q0_SKIP,0,56.55,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,TT2,Q0_SKIP,0,46.4,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,RRC,Q0_SKIP,0,72.0,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,OI,Q0_SKIP,0,58.51,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,CQB,Q0_SKIP,0,23.28,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,SIAL,Q0_SKIP,0,60.92,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,CVA,Q0_SKIP,0,29.3,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,UAPH,Q0_SKIP,0,39.15,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,CSX,Q0_SKIP,0,60.66,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,STLD,Q0_SKIP,0,37.12,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,KCG1,Q0_SKIP,0,18.13,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,AROPQ,Q0_SKIP,0,30.08,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,POT,Q0_SKIP,0,214.83,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,CSIQ,Q0_SKIP,0,26.14,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,SWN,Q0_SKIP,0,39.78,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,MLNM,Q0_SKIP,0,24.6,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,HES,Q0_SKIP,0,115.8,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,CHKAQ,Q0_SKIP,0,53.68,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,SGY,Q0_SKIP,0,66.0,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
2008-04-22,ANRZQ,Q0_SKIP,0,51.78,127051.68321106405,127.94171106404659,127.05168321106406,0.8900278529825272,5082.067328442562,0.00017513106290452924,CASH_SCARCITY,10
